% Model:              fp_sheets _with_NP_V3.mph
% Version:            COMSOL 5.3.0.316
% Date:               May 6 2021, 19:17
% Table:              dd,dm=5 HMMhf=200 Aghf=50 L=1000 no NP Agfirst - Global Evaluation 7 (Rs, Ts)
% lambda0 (nm)                                    Rs (1)                                            Ts (1)
300                                               20.13071001584855                                 0.7715676721339343
305                                               21.962763725460146                                1.3891529339630653
309.99999999999994                                26.727443487468967                                2.6665899151993386
314.99999999999994                                29.05427745218871                                 4.8116337084707155
319.99999999999994                                26.949897148426082                                7.029229522096501
325                                               28.74293944219277                                 8.053782435893657
330                                               36.08689104596196                                 8.318445892552207
335                                               44.09681849374707                                 8.589133968229355
340                                               50.78706987006355                                 8.926925110570803
345                                               56.33993200122826                                 9.195243034811341
350                                               60.75760843006029                                 9.522812317143336
355                                               63.55541281390637                                 10.207544403021148
360                                               64.49686753635994                                 11.369961509231889
364.99999999999994                                64.39498463891262                                 12.561826649090289
369.99999999999994                                65.68151357398452                                 12.55939026253255
374.99999999999994                                70.03324479012511                                 10.753777068252399
379.99999999999994                                75.53882049627977                                 8.402531031869595
385                                               79.91444327791093                                 6.709567997665066
390                                               82.592140668065                                   5.900768588973037
395                                               83.72618609466284                                 5.849176205229249
400                                               83.66338881237763                                 6.316864124459427
405                                               83.48269629669231                                 6.630807227600763
410                                               84.78502978355125                                 5.948998176390925
415                                               86.99926630255689                                 4.7905590798564495
419.99999999999994                                88.39462439345087                                 4.158232803965471
424.99999999999994                                87.84421602378464                                 4.562126334075719
429.99999999999994                                82.34992219754126                                 7.264517674671185
434.99999999999994                                69.49190396484633                                 12.201984238278577
439.99999999999994                                86.25745142087796                                 3.8783451904397612
445                                               93.46047950054795                                 1.0491840924676759
450                                               95.50971671719275                                 0.4120140987844863
455                                               96.38073891252131                                 0.21029534432260047
460                                               96.87153824652752                                 0.13004042961874498
465                                               97.19950501814175                                 0.09423201201469926
470                                               97.4395114975696                                  0.07916132094326646
474.99999999999994                                97.61643047921606                                 0.07776246370078951
480                                               97.7167330022531                                  0.09261864344762799
484.99999999999994                                97.60681064048966                                 0.14764601515302897
490                                               95.96122128945261                                 0.43823391469612305
494.99999999999994                                12.056312147453337                                9.462520134606088
500                                               94.42930858592939                                 0.24234949242664208
505                                               96.99111710079853                                 0.05319206037457801
509.99999999999994                                97.6282654893319                                  0.020685720623706702
515                                               97.92266106163507                                 0.010443521229738127
519.9999999999999                                 98.1028461839518                                  0.006178550287093869
525                                               98.2314620402961                                  0.0040895574135027335
530                                               98.33212120259853                                 0.0029551381706217914
535                                               98.41570790615879                                 0.0022989771986399606
540                                               98.48802744891645                                 0.0019103666914239358
545                                               98.55256408789205                                 0.0016891837415482997
550                                               98.61163684045157                                 0.0015887001983888925
555                                               98.66693060089547                                 0.0015942723341249442
560                                               98.71970318847131                                 0.0017200979128641223
564.9999999999999                                 98.7706215228143                                  0.0020248537501677474
570                                               98.81842703950416                                 0.0026738255915035925
574.9999999999999                                 98.85246438830872                                 0.0041917947244784655
580                                               98.79504501197499                                 0.00897142232296978
584.9999999999999                                 97.35574014094864                                 0.04455281143118881
590                                               82.92964749453569                                 0.19849592976922448
595                                               97.34405716699534                                 0.010645514356061831
600                                               98.19887803289181                                 0.0031059561088124295
605                                               98.46697605484323                                 0.0013948821979868835
610                                               98.60002210483277                                 7.701084070742207E-4
615                                               98.6826390118577                                  4.817169597833308E-4
619.9999999999999                                 98.74114455109104                                 3.2834287574907744E-4
625                                               98.78621559154213                                 2.386403481133958E-4
629.9999999999999                                 98.8229779996708                                  1.8250526501466504E-4
635                                               98.85420233936493                                 1.4559867345499924E-4
639.9999999999999                                 98.88152696326472                                 1.2045533949260692E-4
645                                               98.90599367435351                                 1.0291861897574565E-4
650                                               98.92830761822889                                 9.055464472526126E-5
655                                               98.948974238232                                   8.188854658690603E-5
660                                               98.96837682484792                                 7.601401794047141E-5
665                                               98.98682359559275                                 7.238638865246357E-5
670                                               99.00457858343758                                 7.071380053681441E-5
674.9999999999999                                 99.02188394914987                                 7.090765339850444E-5
680                                               99.03897812501572                                 7.307759417770871E-5
684.9999999999999                                 99.05611250657876                                 7.757347776262154E-5
690                                               99.07356804878322                                 8.509757016878361E-5
694.9999999999999                                 99.09167043712162                                 9.695063639053563E-5
700                                               99.11079344960471                                 1.1557614982260726E-4
704.9999999999999                                 99.13130488690733                                 1.4586021674774566E-4
710                                               99.15325649608928                                 1.9864741313574893E-4
715                                               99.17483385993474                                 3.021369680279046E-4
720                                               99.18326109243473                                 5.506057372221184E-4
725                                               99.07211854884666                                 0.0014445676619855856
729.9999999999999                                 95.79138355895451                                 0.012838502959664554
735                                               94.02530614633253                                 0.00916221597585943
739.9999999999999                                 98.12109365890872                                 0.001094935883502697
745                                               98.61566318949488                                 3.8398795147436346E-4
749.9999999999999                                 98.7899606048734                                  1.8945636685666553E-4
755                                               98.87820623690605                                 1.1098539293077709E-4
759.9999999999999                                 98.93212107931876                                 7.220008097455885E-5
765                                               98.96909795479688                                 5.0448226800235373E-5
770                                               98.99651622462616                                 3.71460291478618E-5
775                                               99.01801343568025                                 2.8480828473795377E-5
780                                               99.03558246380905                                 2.2558018416019215E-5
784.9999999999999                                 99.05040472308715                                 1.835375254532569E-5
790                                               99.06322495037607                                 1.527746730411965E-5
794.9999999999999                                 99.07453642474377                                 1.2970271198238469E-5
800                                               99.0846795421239                                  1.120454701951876E-5
