 lambda      Rs      Ts      As      Rp      Tp      Ap
699.3796 31.6512 51.7040 16.6448 31.6512 51.7040 16.6448
698.9853 31.2753 51.9167 16.8080 31.2753 51.9167 16.8080
698.5915 30.8944 52.1327 16.9729 30.8944 52.1327 16.9729
698.1982 30.5086 52.3520 17.1394 30.5086 52.3520 17.1394
697.8053 30.1180 52.5746 17.3074 30.1180 52.5746 17.3074
697.4128 29.7226 52.8004 17.4771 29.7226 52.8004 17.4771
697.0208 29.3225 53.0293 17.6482 29.3225 53.0293 17.6482
696.6292 28.9177 53.2614 17.8208 28.9177 53.2614 17.8208
696.2381 28.5084 53.4966 17.9950 28.5084 53.4966 17.9950
695.8474 28.0947 53.7348 18.1706 28.0947 53.7348 18.1706
695.4571 27.6765 53.9759 18.3476 27.6765 53.9759 18.3476
695.0673 27.2541 54.2200 18.5259 27.2541 54.2200 18.5259
694.6779 26.8275 54.4669 18.7056 26.8275 54.4669 18.7056
694.2889 26.3968 54.7165 18.8867 26.3968 54.7165 18.8867
693.9004 25.9622 54.9689 19.0689 25.9622 54.9689 19.0689
693.5123 25.5237 55.2239 19.2524 25.5237 55.2239 19.2524
693.1247 25.0816 55.4814 19.4370 25.0816 55.4814 19.4370
692.7374 24.6359 55.7413 19.6228 24.6359 55.7413 19.6228
692.3506 24.1869 56.0036 19.8096 24.1869 56.0036 19.8096
691.9643 23.7346 56.2681 19.9974 23.7346 56.2681 19.9974
691.5784 23.2792 56.5347 20.1861 23.2792 56.5347 20.1861
691.1929 22.8210 56.8034 20.3757 22.8210 56.8034 20.3757
690.8078 22.3600 57.0739 20.5661 22.3600 57.0739 20.5661
690.4232 21.8966 57.3462 20.7572 21.8966 57.3462 20.7572
690.0390 21.4310 57.6201 20.9489 21.4310 57.6201 20.9489
689.6552 20.9632 57.8956 21.1412 20.9632 57.8956 21.1412
689.2718 20.4937 58.1723 21.3340 20.4937 58.1723 21.3340
688.8889 20.0225 58.4503 21.5272 20.0225 58.4503 21.5272
688.5064 19.5501 58.7292 21.7207 19.5501 58.7292 21.7207
688.1243 19.0766 59.0090 21.9144 19.0766 59.0090 21.9144
687.7427 18.6023 59.2895 22.1082 18.6023 59.2895 22.1082
687.3614 18.1275 59.5705 22.3021 18.1275 59.5705 22.3021
686.9806 17.6525 59.8517 22.4958 17.6525 59.8517 22.4958
686.6002 17.1776 60.1331 22.6893 17.1776 60.1331 22.6893
686.2203 16.7032 60.4143 22.8825 16.7032 60.4143 22.8825
685.8407 16.2296 60.6952 23.0753 16.2296 60.6952 23.0753
685.4616 15.7570 60.9755 23.2675 15.7570 60.9755 23.2675
685.0829 15.2860 61.2550 23.4590 15.2860 61.2550 23.4590
684.7046 14.8168 61.5335 23.6497 14.8168 61.5335 23.6497
684.3267 14.3499 61.8107 23.8394 14.3499 61.8107 23.8394
683.9493 13.8856 62.0863 24.0281 13.8856 62.0863 24.0281
683.5722 13.4244 62.3601 24.2155 13.4244 62.3601 24.2155
683.1956 12.9666 62.6319 24.4016 12.9666 62.6319 24.4016
682.8194 12.5126 62.9012 24.5861 12.5126 62.9012 24.5861
682.4436 12.0630 63.1679 24.7690 12.0630 63.1679 24.7690
682.0682 11.6182 63.4317 24.9501 11.6182 63.4317 24.9501
681.6932 11.1786 63.6922 25.1292 11.1786 63.6922 25.1292
681.3187 10.7446 63.9491 25.3062 10.7446 63.9491 25.3062
680.9445 10.3169 64.2022 25.4809 10.3169 64.2022 25.4809
680.5708  9.8957 64.4510 25.6532  9.8957 64.4510 25.6532
680.1975  9.4817 64.6954 25.8229  9.4817 64.6954 25.8229
679.8246  9.0753 64.9348 25.9898  9.0753 64.9348 25.9898
679.4521  8.6770 65.1691 26.1539  8.6770 65.1691 26.1539
679.0800  8.2873 65.3979 26.3148  8.2873 65.3979 26.3148
678.7083  7.9068 65.6207 26.4725  7.9068 65.6207 26.4725
678.3370  7.5358 65.8374 26.6268  7.5358 65.8374 26.6268
677.9661  7.1750 66.0475 26.7775  7.1750 66.0475 26.7775
677.5956  6.8249 66.2506 26.9245  6.8249 66.2506 26.9245
677.2256  6.4858 66.4465 27.0677  6.4858 66.4465 27.0677
676.8559  6.1584 66.6348 27.2068  6.1584 66.6348 27.2068
676.4866  5.8432 66.8151 27.3417  5.8432 66.8151 27.3417
676.1178  5.5405 66.9872 27.4723  5.5405 66.9872 27.4723
675.7493  5.2510 67.1505 27.5984  5.2510 67.1505 27.5984
675.3813  4.9751 67.3049 27.7200  4.9751 67.3049 27.7200
675.0136  4.7132 67.4500 27.8368  4.7132 67.4500 27.8368
674.6464  4.4658 67.5855 27.9487  4.4658 67.5855 27.9487
674.2795  4.2334 67.7109 28.0556  4.2334 67.7109 28.0556
673.9130  4.0164 67.8261 28.1575  4.0164 67.8261 28.1575
673.5470  3.8151 67.9308 28.2542  3.8151 67.9308 28.2542
673.1813  3.6299 68.0245 28.3455  3.6299 68.0245 28.3455
672.8161  3.4614 68.1071 28.4315  3.4614 68.1071 28.4315
672.4512  3.3097 68.1783 28.5120  3.3097 68.1783 28.5120
672.0867  3.1752 68.2378 28.5870  3.1752 68.2378 28.5870
671.7226  3.0582 68.2854 28.6564  3.0582 68.2854 28.6564
671.3590  2.9590 68.3208 28.7202  2.9590 68.3208 28.7202
670.9957  2.8778 68.3439 28.7783  2.8778 68.3439 28.7783
670.6328  2.8149 68.3544 28.8307  2.8149 68.3544 28.8307
670.2703  2.7704 68.3522 28.8774  2.7704 68.3522 28.8774
669.9082  2.7445 68.3371 28.9184  2.7445 68.3371 28.9184
669.5464  2.7374 68.3090 28.9537  2.7374 68.3090 28.9537
669.1851  2.7490 68.2677 28.9833  2.7490 68.2677 28.9833
668.8242  2.7796 68.2131 29.0073  2.7796 68.2131 29.0073
668.4636  2.8291 68.1453 29.0257  2.8291 68.1453 29.0257
668.1034  2.8974 68.0640 29.0386  2.8974 68.0640 29.0386
667.7437  2.9846 67.9693 29.0461  2.9846 67.9693 29.0461
667.3843  3.0906 67.8612 29.0482  3.0906 67.8612 29.0482
667.0253  3.2152 67.7397 29.0451  3.2152 67.7397 29.0451
666.6667  3.3583 67.6048 29.0369  3.3583 67.6048 29.0369
666.3084  3.5197 67.4566 29.0237  3.5197 67.4566 29.0237
665.9506  3.6993 67.2951 29.0057  3.6993 67.2951 29.0057
665.5931  3.8966 67.1204 28.9830  3.8966 67.1204 28.9830
665.2361  4.1115 66.9328 28.9558  4.1115 66.9328 28.9558
664.8794  4.3435 66.7322 28.9243  4.3435 66.7322 28.9243
664.5230  4.5924 66.5189 28.8887  4.5924 66.5189 28.8887
664.1671  4.8578 66.2931 28.8491  4.8578 66.2931 28.8491
663.8116  5.1391 66.0550 28.8059  5.1391 66.0550 28.8059
663.4564  5.4360 65.8047 28.7592  5.4360 65.8047 28.7592
663.1016  5.7480 65.5427 28.7094  5.7480 65.5427 28.7094
662.7472  6.0745 65.2690 28.6565  6.0745 65.2690 28.6565
662.3932  6.4150 64.9840 28.6009  6.4150 64.9840 28.6009
662.0395  6.7690 64.6880 28.5429  6.7690 64.6880 28.5429
661.6862  7.1359 64.3814 28.4828  7.1359 64.3814 28.4828
661.3333  7.5149 64.0643 28.4207  7.5149 64.0643 28.4207
660.9808  7.9057 63.7373 28.3570  7.9057 63.7373 28.3570
660.6287  8.3073 63.4006 28.2921  8.3073 63.4006 28.2921
660.2769  8.7193 63.0546 28.2261  8.7193 63.0546 28.2261
659.9255  9.1410 62.6996 28.1594  9.1410 62.6996 28.1594
659.5745  9.5716 62.3362 28.0923  9.5716 62.3362 28.0923
659.2238 10.0104 61.9646 28.0250 10.0104 61.9646 28.0250
658.8735 10.4568 61.5852 27.9580 10.4568 61.5852 27.9580
658.5236 10.9100 61.1985 27.8915 10.9100 61.1985 27.8915
658.1741 11.3693 60.8049 27.8258 11.3693 60.8049 27.8258
657.8249 11.8340 60.4047 27.7613 11.8340 60.4047 27.7613
657.4761 12.3033 59.9985 27.6982 12.3033 59.9985 27.6982
657.1277 12.7766 59.5866 27.6368 12.7766 59.5866 27.6368
656.7797 13.2532 59.1694 27.5774 13.2532 59.1694 27.5774
656.4320 13.7322 58.7473 27.5205 13.7322 58.7473 27.5205
656.0847 14.2131 58.3208 27.4661 14.2131 58.3208 27.4661
655.7377 14.6950 57.8903 27.4147 14.6950 57.8903 27.4147
655.3911 15.1774 57.4561 27.3665 15.1774 57.4561 27.3665
655.0449 15.6594 57.0187 27.3219 15.6594 57.0187 27.3219
654.6990 16.1405 56.5785 27.2810 16.1405 56.5785 27.2810
654.3536 16.6200 56.1358 27.2442 16.6200 56.1358 27.2442
654.0084 17.0972 55.6911 27.2117 17.0972 55.6911 27.2117
653.6637 17.5715 55.2447 27.1838 17.5715 55.2447 27.1838
653.3193 18.0423 54.7969 27.1608 18.0423 54.7969 27.1608
652.9753 18.5089 54.3483 27.1428 18.5089 54.3483 27.1428
652.6316 18.9708 53.8990 27.1302 18.9708 53.8990 27.1302
652.2883 19.4274 53.4494 27.1232 19.4274 53.4494 27.1232
651.9453 19.8781 53.0000 27.1219 19.8781 53.0000 27.1219
651.6027 20.3224 52.5509 27.1267 20.3224 52.5509 27.1267
651.2605 20.7598 52.1025 27.1377 20.7598 52.1025 27.1377
650.9186 21.1898 51.6551 27.1551 21.1898 51.6551 27.1551
650.5771 21.6119 51.2090 27.1791 21.6119 51.2090 27.1791
650.2360 22.0256 50.7645 27.2100 22.0256 50.7645 27.2100
649.8952 22.4304 50.3218 27.2478 22.4304 50.3218 27.2478
649.5547 22.8260 49.8812 27.2928 22.8260 49.8812 27.2928
649.2147 23.2119 49.4429 27.3452 23.2119 49.4429 27.3452
648.8749 23.5878 49.0072 27.4050 23.5878 49.0072 27.4050
648.5356 23.9533 48.5743 27.4724 23.9533 48.5743 27.4724
648.1965 24.3080 48.1445 27.5476 24.3080 48.1445 27.5476
647.8579 24.6515 47.7178 27.6306 24.6515 47.7178 27.6306
647.5196 24.9837 47.2946 27.7217 24.9837 47.2946 27.7217
647.1816 25.3041 46.8749 27.8210 25.3041 46.8749 27.8210
646.8440 25.6125 46.4591 27.9284 25.6125 46.4591 27.9284
646.5068 25.9086 46.0471 28.0443 25.9086 46.0471 28.0443
646.1699 26.1922 45.6393 28.1685 26.1922 45.6393 28.1685
645.8333 26.4631 45.2356 28.3013 26.4631 45.2356 28.3013
645.4971 26.7210 44.8364 28.4426 26.7210 44.8364 28.4426
645.1613 26.9658 44.4416 28.5926 26.9658 44.4416 28.5926
644.8258 27.1972 44.0514 28.7514 27.1972 44.0514 28.7514
644.4906 27.4151 43.6660 28.9189 27.4151 43.6660 28.9189
644.1558 27.6194 43.2853 29.0953 27.6194 43.2853 29.0953
643.8214 27.8099 42.9096 29.2805 27.8099 42.9096 29.2805
643.4873 27.9864 42.5389 29.4746 27.9864 42.5389 29.4746
643.1535 28.1490 42.1733 29.6777 28.1490 42.1733 29.6777
642.8201 28.2975 41.8128 29.8897 28.2975 41.8128 29.8897
642.4870 28.4318 41.4575 30.1107 28.4318 41.4575 30.1107
642.1543 28.5518 41.1075 30.3407 28.5518 41.1075 30.3407
641.8219 28.6575 40.7629 30.5796 28.6575 40.7629 30.5796
641.4899 28.7489 40.4236 30.8275 28.7489 40.4236 30.8275
641.1582 28.8259 40.0897 31.0844 28.8259 40.0897 31.0844
640.8269 28.8885 39.7613 31.3502 28.8885 39.7613 31.3502
640.4959 28.9367 39.4384 31.6248 28.9367 39.4384 31.6248
640.1652 28.9706 39.1210 31.9084 28.9706 39.1210 31.9084
639.8349 28.9900 38.8092 32.2008 28.9900 38.8092 32.2008
639.5049 28.9951 38.5029 32.5020 28.9951 38.5029 32.5020
639.1753 28.9859 38.2022 32.8118 28.9859 38.2022 32.8118
638.8460 28.9625 37.9071 33.1304 28.9625 37.9071 33.1304
638.5170 28.9248 37.6177 33.4575 28.9248 37.6177 33.4575
638.1884 28.8730 37.3338 33.7932 28.8730 37.3338 33.7932
637.8601 28.8072 37.0555 34.1373 28.8072 37.0555 34.1373
637.5321 28.7274 36.7829 34.4897 28.7274 36.7829 34.4897
637.2045 28.6337 36.5159 34.8504 28.6337 36.5159 34.8504
636.8772 28.5262 36.2545 35.2192 28.5262 36.2545 35.2192
636.5503 28.4052 35.9987 35.5961 28.4052 35.9987 35.5961
636.2237 28.2706 35.7486 35.9808 28.2706 35.7486 35.9808
635.8974 28.1226 35.5040 36.3734 28.1226 35.5040 36.3734
635.5715 27.9614 35.2650 36.7736 27.9614 35.2650 36.7736
635.2459 27.7871 35.0316 37.1812 27.7871 35.0316 37.1812
634.9206 27.5999 34.8038 37.5963 27.5999 34.8038 37.5963
634.5957 27.3999 34.5816 38.0185 27.3999 34.5816 38.0185
634.2711 27.1874 34.3649 38.4477 27.1874 34.3649 38.4477
633.9468 26.9625 34.1537 38.8838 26.9625 34.1537 38.8838
633.6229 26.7255 33.9480 39.3265 26.7255 33.9480 39.3265
633.2993 26.4764 33.7479 39.7757 26.4764 33.7479 39.7757
632.9760 26.2156 33.5532 40.2311 26.2156 33.5532 40.2311
632.6531 25.9433 33.3641 40.6926 25.9433 33.3641 40.6926
632.3304 25.6597 33.1804 41.1599 25.6597 33.1804 41.1599
632.0082 25.3650 33.0021 41.6328 25.3650 33.0021 41.6328
631.6862 25.0596 32.8293 42.1111 25.0596 32.8293 42.1111
631.3646 24.7436 32.6619 42.5944 24.7436 32.6619 42.5944
631.0433 24.4174 32.5000 43.0826 24.4174 32.5000 43.0826
630.7223 24.0812 32.3434 43.5753 24.0812 32.3434 43.5753
630.4016 23.7354 32.1923 44.0724 23.7354 32.1923 44.0724
630.0813 23.3801 32.0465 44.5734 23.3801 32.0465 44.5734
629.7613 23.0158 31.9061 45.0781 23.0158 31.9061 45.0781
629.4416 22.6428 31.7710 45.5861 22.6428 31.7710 45.5861
629.1223 22.2614 31.6414 46.0973 22.2614 31.6414 46.0973
628.8032 21.8719 31.5170 46.6111 21.8719 31.5170 46.6111
628.4845 21.4747 31.3980 47.1273 21.4747 31.3980 47.1273
628.1662 21.0701 31.2844 47.6455 21.0701 31.2844 47.6455
627.8481 20.6586 31.1760 48.1654 20.6586 31.1760 48.1654
627.5304 20.2404 31.0730 48.6865 20.2404 31.0730 48.6865
627.2129 19.8161 30.9754 49.2085 19.8161 30.9754 49.2085
626.8959 19.3860 30.8830 49.7310 19.3860 30.8830 49.7310
626.5791 18.9505 30.7960 50.2535 18.9505 30.7960 50.2535
626.2626 18.5101 30.7142 50.7757 18.5101 30.7142 50.7757
625.9465 18.0652 30.6378 51.2970 18.0652 30.6378 51.2970
625.6307 17.6162 30.5668 51.8171 17.6162 30.5668 51.8171
625.3152 17.1636 30.5010 52.3354 17.1636 30.5010 52.3354
625.0000 16.7079 30.4405 52.8515 16.7079 30.4405 52.8515
624.6851 16.2496 30.3854 53.3650 16.2496 30.3854 53.3650
624.3706 15.7892 30.3356 53.8753 15.7892 30.3356 53.8753
624.0564 15.3271 30.2911 54.3818 15.3271 30.2911 54.3818
623.7425 14.8639 30.2519 54.8842 14.8639 30.2519 54.8842
623.4289 14.4002 30.2180 55.3818 14.4002 30.2180 55.3818
623.1156 13.9364 30.1894 55.8742 13.9364 30.1894 55.8742
622.8026 13.4732 30.1662 56.3607 13.4732 30.1662 56.3607
622.4900 13.0110 30.1482 56.8408 13.0110 30.1482 56.8408
622.1776 12.5506 30.1355 57.3139 12.5506 30.1355 57.3139
621.8656 12.0924 30.1281 57.7795 12.0924 30.1281 57.7795
621.5539 11.6371 30.1260 58.2369 11.6371 30.1260 58.2369
621.2425 11.1853 30.1291 58.6857 11.1853 30.1291 58.6857
620.9314 10.7376 30.1374 59.1250 10.7376 30.1374 59.1250
620.6206 10.2946 30.1509 59.5544 10.2946 30.1509 59.5544
620.3102  9.8571 30.1696 59.9733  9.8571 30.1696 59.9733
620.0000  9.4257 30.1934 60.3809  9.4257 30.1934 60.3809
619.6902  9.0010 30.2222 60.7768  9.0010 30.2222 60.7768
619.3806  8.5837 30.2561 61.1602  8.5837 30.2561 61.1602
619.0714  8.1746 30.2949 61.5305  8.1746 30.2949 61.5305
618.7625  7.7743 30.3385 61.8872  7.7743 30.3385 61.8872
618.4539  7.3835 30.3869 62.2296  7.3835 30.3869 62.2296
618.1456  7.0030 30.4400 62.5570  7.0030 30.4400 62.5570
617.8376  6.6334 30.4976 62.8690  6.6334 30.4976 62.8690
617.5299  6.2756 30.5596 63.1648  6.2756 30.5596 63.1648
617.2225  5.9302 30.6259 63.4439  5.9302 30.6259 63.4439
616.9154  5.5979 30.6963 63.7058  5.5979 30.6963 63.7058
616.6087  5.2795 30.7705 63.9500  5.2795 30.7705 63.9500
616.3022  4.9758 30.8484 64.1758  4.9758 30.8484 64.1758
615.9960  4.6874 30.9297 64.3829  4.6874 30.9297 64.3829
615.6902  4.4150 31.0142 64.5708  4.4150 31.0142 64.5708
615.3846  4.1595 31.1015 64.7391  4.1595 31.1015 64.7391
615.0794  3.9214 31.1913 64.8874  3.9214 31.1913 64.8874
614.7744  3.7014 31.2832 65.0154  3.7014 31.2832 65.0154
614.4698  3.5002 31.3769 65.1229  3.5002 31.3769 65.1229
614.1654  3.3185 31.4718 65.2098  3.3185 31.4718 65.2098
613.8614  3.1567 31.5675 65.2758  3.1567 31.5675 65.2758
613.5576  3.0155 31.6634 65.3211  3.0155 31.6634 65.3211
613.2542  2.8953 31.7590 65.3457  2.8953 31.7590 65.3457
612.9511  2.7967 31.8536 65.3497  2.7967 31.8536 65.3497
612.6482  2.7200 31.9466 65.3335  2.7200 31.9466 65.3335
612.3457  2.6655 32.0371 65.2974  2.6655 32.0371 65.2974
612.0434  2.6335 32.1245 65.2420  2.6335 32.1245 65.2420
611.7415  2.6242 32.2079 65.1679  2.6242 32.2079 65.1679
611.4398  2.6376 32.2864 65.0761  2.6376 32.2864 65.0761
611.1385  2.6736 32.3590 64.9674  2.6736 32.3590 64.9674
610.8374  2.7323 32.4248 64.8429  2.7323 32.4248 64.8429
610.5367  2.8132 32.4826 64.7041  2.8132 32.4826 64.7041
610.2362  2.9161 32.5315 64.5524  2.9161 32.5315 64.5524
609.9361  3.0403 32.5703 64.3894  3.0403 32.5703 64.3894
609.6362  3.1852 32.5978 64.2170  3.1852 32.5978 64.2170
609.3366  3.3499 32.6128 64.0373  3.3499 32.6128 64.0373
609.0373  3.5334 32.6142 63.8523  3.5334 32.6142 63.8523
608.7383  3.7346 32.6007 63.6646  3.7346 32.6007 63.6646
608.4396  3.9522 32.5712 63.4766  3.9522 32.5712 63.4766
608.1412  4.1846 32.5243 63.2911  4.1846 32.5243 63.2911
607.8431  4.4301 32.4591 63.1108  4.4301 32.4591 63.1108
607.5453  4.6869 32.3743 62.9388  4.6869 32.3743 62.9388
607.2478  4.9531 32.2689 62.7780  4.9531 32.2689 62.7780
606.9506  5.2265 32.1419 62.6315  5.2265 32.1419 62.6315
606.6536  5.5049 31.9926 62.5025  5.5049 31.9926 62.5025
606.3570  5.7858 31.8201 62.3941  5.7858 31.8201 62.3941
606.0606  6.0669 31.6237 62.3094  6.0669 31.6237 62.3094
605.7645  6.3457 31.4031 62.2512  6.3457 31.4031 62.2512
605.4688  6.6195 31.1580 62.2225  6.6195 31.1580 62.2225
605.1733  6.8859 30.8881 62.2261  6.8859 30.8881 62.2261
604.8780  7.1423 30.5935 62.2642  7.1423 30.5935 62.2642
604.5831  7.3863 30.2744 62.3392  7.3863 30.2744 62.3392
604.2885  7.6155 29.9314 62.4530  7.6155 29.9314 62.4530
603.9942  7.8277 29.5650 62.6073  7.8277 29.5650 62.6073
603.7001  8.0208 29.1760 62.8032  8.0208 29.1760 62.8032
603.4063  8.1929 28.7655 63.0416  8.1929 28.7655 63.0416
603.1128  8.3422 28.3346 63.3231  8.3422 28.3346 63.3231
602.8196  8.4675 27.8848 63.6478  8.4675 27.8848 63.6478
602.5267  8.5674 27.4174 64.0152  8.5674 27.4174 64.0152
602.2341  8.6411 26.9341 64.4248  8.6411 26.9341 64.4248
601.9417  8.6879 26.4366 64.8754  8.6879 26.4366 64.8754
601.6497  8.7075 25.9269 65.3656  8.7075 25.9269 65.3656
601.3579  8.6997 25.4067 65.8936  8.6997 25.4067 65.8936
601.0664  8.6647 24.8780 66.4573  8.6647 24.8780 66.4573
600.7752  8.6030 24.3427 67.0544  8.6030 24.3427 67.0544
600.4843  8.5151 23.8027 67.6822  8.5151 23.8027 67.6822
600.1936  8.4022 23.2599 68.3379  8.4022 23.2599 68.3379
599.9032  8.2651 22.7163 69.0186  8.2651 22.7163 69.0186
599.6132  8.1052 22.1735 69.7213  8.1052 22.1735 69.7213
599.3233  7.9240 21.6333 70.4427  7.9240 21.6333 70.4427
599.0338  7.7230 21.0972 71.1798  7.7230 21.0972 71.1798
598.7446  7.5038 20.5668 71.9294  7.5038 20.5668 71.9294
598.4556  7.2682 20.0435 72.6884  7.2682 20.0435 72.6884
598.1669  7.0179 19.5284 73.4536  7.0179 19.5284 73.4536
597.8785  6.7549 19.0229 74.2222  6.7549 19.0229 74.2222
597.5904  6.4809 18.5278 74.9913  6.4809 18.5278 74.9913
597.3025  6.1978 18.0441 75.7581  6.1978 18.0441 75.7581
597.0149  5.9074 17.5726 76.5200  5.9074 17.5726 76.5200
596.7276  5.6113 17.1140 77.2747  5.6113 17.1140 77.2747
596.4406  5.3114 16.6689 78.0197  5.3114 16.6689 78.0197
596.1538  5.0093 16.2376 78.7531  5.0093 16.2376 78.7531
595.8674  4.7065 15.8206 79.4729  4.7065 15.8206 79.4729
595.5812  4.4046 15.4182 80.1771  4.4046 15.4182 80.1771
595.2952  4.1051 15.0306 80.8643  4.1051 15.0306 80.8643
595.0096  3.8092 14.6579 81.5329  3.8092 14.6579 81.5329
594.7242  3.5183 14.3002 82.1815  3.5183 14.3002 82.1815
594.4391  3.2335 13.9575 82.8090  3.2335 13.9575 82.8090
594.1543  2.9559 13.6298 83.4143  2.9559 13.6298 83.4143
593.8697  2.6867 13.3170 83.9963  2.6867 13.3170 83.9963
593.5854  2.4267 13.0190 84.5543  2.4267 13.0190 84.5543
593.3014  2.1770 12.7356 85.0874  2.1770 12.7356 85.0874
593.0177  1.9382 12.4666 85.5951  1.9382 12.4666 85.5951
592.7342  1.7113 12.2120 86.0767  1.7113 12.2120 86.0767
592.4510  1.4968 11.9714 86.5317  1.4968 11.9714 86.5317
592.1681  1.2956 11.7447 86.9597  1.2956 11.7447 86.9597
591.8854  1.1082 11.5315 87.3603  1.1082 11.5315 87.3603
591.6031  0.9352 11.3318 87.7330  0.9352 11.3318 87.7330
591.3209  0.7772 11.1452 88.0776  0.7772 11.1452 88.0776
591.0391  0.6347 10.9715 88.3939  0.6347 10.9715 88.3939
590.7575  0.5081 10.8104 88.6815  0.5081 10.8104 88.6815
590.4762  0.3980 10.6617 88.9403  0.3980 10.6617 88.9403
590.1951  0.3048 10.5251 89.1700  0.3048 10.5251 89.1700
589.9144  0.2290 10.4004 89.3706  0.2290 10.4004 89.3706
589.6339  0.1709 10.2874 89.5417  0.1709 10.2874 89.5417
589.3536  0.1309 10.1857 89.6834  0.1309 10.1857 89.6834
589.0736  0.1095 10.0950 89.7954  0.1095 10.0950 89.7954
588.7939  0.1070 10.0152 89.8778  0.1070 10.0152 89.8778
588.5145  0.1236  9.9458 89.9306  0.1236  9.9458 89.9306
588.2353  0.1598  9.8865 89.9537  0.1598  9.8865 89.9537
587.9564  0.2158  9.8369 89.9473  0.2158  9.8369 89.9473
587.6777  0.2918  9.7966 89.9116  0.2918  9.7966 89.9116
587.3993  0.3879  9.7652 89.8469  0.3879  9.7652 89.8469
587.1212  0.5043  9.7420 89.7537  0.5043  9.7420 89.7537
586.8434  0.6409  9.7265 89.6326  0.6409  9.7265 89.6326
586.5658  0.7975  9.7179 89.4846  0.7975  9.7179 89.4846
586.2884  0.9739  9.7153 89.3108  0.9739  9.7153 89.3108
586.0113  1.1694  9.7179 89.1127  1.1694  9.7179 89.1127
585.7345  1.3835  9.7244 88.8921  1.3835  9.7244 88.8921
585.4580  1.6150  9.7337 88.6513  1.6150  9.7337 88.6513
585.1817  1.8627  9.7442 88.3931  1.8627  9.7442 88.3931
584.9057  2.1248  9.7543 88.1209  2.1248  9.7543 88.1209
584.6299  2.3992  9.7622 87.8386  2.3992  9.7622 87.8386
584.3544  2.6834  9.7659 87.5507  2.6834  9.7659 87.5507
584.0791  2.9744  9.7632 87.2625  2.9744  9.7632 87.2625
583.8041  3.2686  9.7518 86.9797  3.2686  9.7518 86.9797
583.5294  3.5620  9.7293 86.7086  3.5620  9.7293 86.7086
583.2549  3.8504  9.6934 86.4562  3.8504  9.6934 86.4562
582.9807  4.1290  9.6415 86.2295  4.1290  9.6415 86.2295
582.7068  4.3929  9.5716 86.0355  4.3929  9.5716 86.0355
582.4331  4.6369  9.4816 85.8815  4.6369  9.4816 85.8815
582.1596  4.8564  9.3700 85.7737  4.8564  9.3700 85.7737
581.8864  5.0466  9.2355 85.7178  5.0466  9.2355 85.7178
581.6135  5.2037  9.0778 85.7185  5.2037  9.0778 85.7185
581.3408  5.3244  8.8968 85.7788  5.3244  8.8968 85.7788
581.0684  5.4064  8.6933 85.9003  5.4064  8.6933 85.9003
580.7963  5.4486  8.4688 86.0826  5.4486  8.4688 86.0826
580.5243  5.4509  8.2254 86.3237  5.4509  8.2254 86.3237
580.2527  5.4146  7.9655 86.6199  5.4146  7.9655 86.6199
579.9813  5.3419  7.6922 86.9658  5.3419  7.6922 86.9658
579.7101  5.2361  7.4089 87.3550  5.2361  7.4089 87.3550
579.4393  5.1012  7.1188 87.7800  5.1012  7.1188 87.7800
579.1686  4.9418  6.8254 88.2328  4.9418  6.8254 88.2328
578.8982  4.7628  6.5320 88.7052  4.7628  6.5320 88.7052
578.6281  4.5694  6.2415 89.1891  4.5694  6.2415 89.1891
578.3582  4.3665  5.9565 89.6770  4.3665  5.9565 89.6770
578.0886  4.1588  5.6793 90.1618  4.1588  5.6793 90.1618
577.8192  3.9509  5.4119 90.6372  3.9509  5.4119 90.6372
577.5501  3.7468  5.1556 91.0977  3.7468  5.1556 91.0977
577.2812  3.5499  4.9115 91.5386  3.5499  4.9115 91.5386
577.0126  3.3634  4.6804 91.9561  3.3634  4.6804 91.9561
576.7442  3.1900  4.4628 92.3472  3.1900  4.4628 92.3472
576.4761  3.0317  4.2588 92.7096  3.0317  4.2588 92.7096
576.2082  2.8903  4.0683 93.0413  2.8903  4.0683 93.0413
575.9405  2.7674  3.8913 93.3413  2.7674  3.8913 93.3413
575.6732  2.6641  3.7273 93.6087  2.6641  3.7273 93.6087
575.4060  2.5812  3.5758 93.8429  2.5812  3.5758 93.8429
575.1391  2.5196  3.4365 94.0439  2.5196  3.4365 94.0439
574.8725  2.4799  3.3086 94.2115  2.4799  3.3086 94.2115
574.6061  2.4624  3.1916 94.3460  2.4624  3.1916 94.3460
574.3400  2.4676  3.0849 94.4475  2.4676  3.0849 94.4475
574.0741  2.4959  2.9877 94.5165  2.4959  2.9877 94.5165
573.8084  2.5473  2.8994 94.5532  2.5473  2.8994 94.5532
573.5430  2.6222  2.8194 94.5583  2.6222  2.8194 94.5583
573.2779  2.7207  2.7469 94.5324  2.7207  2.7469 94.5324
573.0129  2.8428  2.6813 94.4760  2.8428  2.6813 94.4760
572.7483  2.9883  2.6217 94.3900  2.9883  2.6217 94.3900
572.4838  3.1570  2.5674 94.2756  3.1570  2.5674 94.2756
572.2197  3.3483  2.5176 94.1341  3.3483  2.5176 94.1341
571.9557  3.5614  2.4714 93.9672  3.5614  2.4714 93.9672
571.6920  3.7948  2.4279 93.7773  3.7948  2.4279 93.7773
571.4286  4.0467  2.3860 93.5672  4.0467  2.3860 93.5672
571.1654  4.3147  2.3448 93.3405  4.3147  2.3448 93.3405
