 lambda      Rs      Ts      As      Rp      Tp      Ap
698.5915 30.4896 52.3364 17.1739 30.4896 52.3364 17.1739
698.1982 30.1035 52.5542 17.3423 30.1035 52.5542 17.3423
697.8053 29.7127 52.7751 17.5122 29.7127 52.7751 17.5122
697.4128 29.3173 52.9990 17.6837 29.3173 52.9990 17.6837
697.0208 28.9173 53.2261 17.8566 28.9173 53.2261 17.8566
696.6292 28.5128 53.4561 18.0311 28.5128 53.4561 18.0311
696.2381 28.1040 53.6891 18.2069 28.1040 53.6891 18.2069
695.8474 27.6908 53.9250 18.3842 27.6908 53.9250 18.3842
695.4571 27.2735 54.1637 18.5628 27.2735 54.1637 18.5628
695.0673 26.8520 54.4053 18.7427 26.8520 54.4053 18.7427
694.6779 26.4265 54.6495 18.9240 26.4265 54.6495 18.9240
694.2889 25.9972 54.8963 19.1065 25.9972 54.8963 19.1065
693.9004 25.5641 55.1457 19.2901 25.5641 55.1457 19.2901
693.5123 25.1274 55.3976 19.4750 25.1274 55.3976 19.4750
693.1247 24.6872 55.6519 19.6609 24.6872 55.6519 19.6609
692.7374 24.2437 55.9084 19.8478 24.2437 55.9084 19.8478
692.3506 23.7971 56.1672 20.0357 23.7971 56.1672 20.0357
691.9643 23.3474 56.4280 20.2246 23.3474 56.4280 20.2246
691.5784 22.8949 56.6908 20.4143 22.8949 56.6908 20.4143
691.1929 22.4398 56.9554 20.6048 22.4398 56.9554 20.6048
690.8078 21.9822 57.2218 20.7959 21.9822 57.2218 20.7959
690.4232 21.5224 57.4898 20.9878 21.5224 57.4898 20.9878
690.0390 21.0606 57.7592 21.1801 21.0606 57.7592 21.1801
689.6552 20.5970 58.0300 21.3730 20.5970 58.0300 21.3730
689.2718 20.1319 58.3019 21.5662 20.1319 58.3019 21.5662
688.8889 19.6654 58.5749 21.7597 19.6654 58.5749 21.7597
688.5064 19.1979 58.8487 21.9534 19.1979 58.8487 21.9534
688.1243 18.7296 59.1231 22.1472 18.7296 59.1231 22.1472
687.7427 18.2608 59.3981 22.3411 18.2608 59.3981 22.3411
687.3614 17.7918 59.6734 22.5348 17.7918 59.6734 22.5348
686.9806 17.3229 59.9488 22.7283 17.3229 59.9488 22.7283
686.6002 16.8544 60.2241 22.9214 16.8544 60.2241 22.9214
686.2203 16.3867 60.4992 23.1141 16.3867 60.4992 23.1141
685.8407 15.9200 60.7737 23.3063 15.9200 60.7737 23.3063
685.4616 15.4548 61.0475 23.4977 15.4548 61.0475 23.4977
685.0829 14.9913 61.3203 23.6884 14.9913 61.3203 23.6884
684.7046 14.5300 61.5919 23.8781 14.5300 61.5919 23.8781
684.3267 14.0712 61.8621 24.0667 14.0712 61.8621 24.0667
683.9493 13.6153 62.1306 24.2541 13.6153 62.1306 24.2541
683.5722 13.1628 62.3971 24.4401 13.1628 62.3971 24.4401
683.1956 12.7140 62.6614 24.6246 12.7140 62.6614 24.6246
682.8194 12.2694 62.9231 24.8075 12.2694 62.9231 24.8075
682.4436 11.8293 63.1821 24.9886 11.8293 63.1821 24.9886
682.0682 11.3943 63.4380 25.1677 11.3943 63.4380 25.1677
681.6932 10.9648 63.6905 25.3447 10.9648 63.6905 25.3447
681.3187 10.5412 63.9394 25.5194 10.5412 63.9394 25.5194
680.9445 10.1240 64.1842 25.6918 10.1240 64.1842 25.6918
680.5708  9.7137 64.4248 25.8615  9.7137 64.4248 25.8615
680.1975  9.3107 64.6607 26.0286  9.3107 64.6607 26.0286
679.8246  8.9156 64.8917 26.1927  8.9156 64.8917 26.1927
679.4521  8.5287 65.1175 26.3538  8.5287 65.1175 26.3538
679.0800  8.1507 65.3377 26.5116  8.1507 65.3377 26.5116
678.7083  7.7819 65.5519 26.6661  7.7819 65.5519 26.6661
678.3370  7.4229 65.7599 26.8171  7.4229 65.7599 26.8171
677.9661  7.0742 65.9614 26.9644  7.0742 65.9614 26.9644
677.5956  6.7362 66.1559 27.1079  6.7362 66.1559 27.1079
677.2256  6.4095 66.3432 27.2473  6.4095 66.3432 27.2473
676.8559  6.0945 66.5229 27.3827  6.0945 66.5229 27.3827
676.4866  5.7917 66.6946 27.5137  5.7917 66.6946 27.5137
676.1178  5.5015 66.8582 27.6403  5.5015 66.8582 27.6403
675.7493  5.2245 67.0132 27.7624  5.2245 67.0132 27.7624
675.3813  4.9610 67.1592 27.8798  4.9610 67.1592 27.8798
675.0136  4.7115 67.2961 27.9923  4.7115 67.2961 27.9923
674.6464  4.4765 67.4235 28.1000  4.4765 67.4235 28.1000
674.2795  4.2564 67.5411 28.2025  4.2564 67.5411 28.2025
673.9130  4.0515 67.6485 28.3000  4.0515 67.6485 28.3000
673.5470  3.8622 67.7456 28.3922  3.8622 67.7456 28.3922
673.1813  3.6890 67.8320 28.4790  3.6890 67.8320 28.4790
672.8161  3.5320 67.9075 28.5604  3.5320 67.9075 28.5604
672.4512  3.3918 67.9718 28.6364  3.3918 67.9718 28.6364
672.0867  3.2685 68.0247 28.7068  3.2685 68.0247 28.7068
671.7226  3.1624 68.0660 28.7716  3.1624 68.0660 28.7716
671.3590  3.0738 68.0954 28.8308  3.0738 68.0954 28.8308
670.9957  3.0030 68.1127 28.8843  3.0030 68.1127 28.8843
670.6328  2.9500 68.1179 28.9321  2.9500 68.1179 28.9321
670.2703  2.9151 68.1106 28.9743  2.9151 68.1106 28.9743
669.9082  2.8984 68.0908 29.0108  2.8984 68.0908 29.0108
669.5464  2.9000 68.0584 29.0417  2.9000 68.0584 29.0417
669.1851  2.9199 68.0132 29.0669  2.9199 68.0132 29.0669
668.8242  2.9583 67.9551 29.0866  2.9583 67.9551 29.0866
668.4636  3.0151 67.8841 29.1008  3.0151 67.8841 29.1008
668.1034  3.0903 67.8002 29.1095  3.0903 67.8002 29.1095
667.7437  3.1838 67.7033 29.1129  3.1838 67.7033 29.1129
667.3843  3.2955 67.5934 29.1111  3.2955 67.5934 29.1111
667.0253  3.4253 67.4705 29.1042  3.4253 67.4705 29.1042
666.6667  3.5730 67.3347 29.0922  3.5730 67.3347 29.0922
666.3084  3.7385 67.1861 29.0755  3.7385 67.1861 29.0755
665.9506  3.9214 67.0246 29.0540  3.9214 67.0246 29.0540
665.5931  4.1215 66.8505 29.0280  4.1215 66.8505 29.0280
665.2361  4.3386 66.6638 28.9976  4.3386 66.6638 28.9976
664.8794  4.5722 66.4646 28.9631  4.5722 66.4646 28.9631
664.5230  4.8221 66.2532 28.9247  4.8221 66.2532 28.9247
664.1671  5.0877 66.0298 28.8825  5.0877 66.0298 28.8825
663.8116  5.3688 65.7945 28.8368  5.3688 65.7945 28.8368
663.4564  5.6647 65.5475 28.7878  5.6647 65.5475 28.7878
663.1016  5.9751 65.2891 28.7358  5.9751 65.2891 28.7358
662.7472  6.2995 65.0196 28.6810  6.2995 65.0196 28.6810
662.3932  6.6372 64.7391 28.6237  6.6372 64.7391 28.6237
662.0395  6.9878 64.4481 28.5641  6.9878 64.4481 28.5641
661.6862  7.3506 64.1468 28.5026  7.3506 64.1468 28.5026
661.3333  7.7251 63.8356 28.4394  7.7251 63.8356 28.4394
660.9808  8.1106 63.5146 28.3748  8.1106 63.5146 28.3748
660.6287  8.5065 63.1844 28.3091  8.5065 63.1844 28.3091
660.2769  8.9122 62.8452 28.2426  8.9122 62.8452 28.2426
659.9255  9.3270 62.4974 28.1756  9.3270 62.4974 28.1756
659.5745  9.7502 62.1414 28.1084  9.7502 62.1414 28.1084
659.2238 10.1811 61.7775 28.0414 10.1811 61.7775 28.0414
658.8735 10.6191 61.4062 27.9747 10.6191 61.4062 27.9747
658.5236 11.0634 61.0277 27.9088 11.0634 61.0277 27.9088
658.1741 11.5134 60.6426 27.8440 11.5134 60.6426 27.8440
657.8249 11.9683 60.2512 27.7805 11.9683 60.2512 27.7805
657.4761 12.4275 59.8538 27.7187 12.4275 59.8538 27.7187
657.1277 12.8902 59.4509 27.6589 12.8902 59.4509 27.6589
656.7797 13.3557 59.0429 27.6013 13.3557 59.0429 27.6013
656.4320 13.8234 58.6302 27.5464 13.8234 58.6302 27.5464
656.0847 14.2925 58.2132 27.4943 14.2925 58.2132 27.4943
655.7377 14.7624 57.7922 27.4454 14.7624 57.7922 27.4454
655.3911 15.2324 57.3676 27.4000 15.2324 57.3676 27.4000
655.0449 15.7018 56.9399 27.3583 15.7018 56.9399 27.3583
654.6990 16.1699 56.5094 27.3207 16.1699 56.5094 27.3207
654.3536 16.6361 56.0765 27.2874 16.6361 56.0765 27.2874
654.0084 17.0998 55.6415 27.2587 17.0998 55.6415 27.2587
653.6637 17.5604 55.2048 27.2348 17.5604 55.2048 27.2348
653.3193 18.0172 54.7667 27.2161 18.0172 54.7667 27.2161
652.9753 18.4697 54.3276 27.2027 18.4697 54.3276 27.2027
652.6316 18.9172 53.8879 27.1949 18.9172 53.8879 27.1949
652.2883 19.3593 53.4478 27.1929 19.3593 53.4478 27.1929
651.9453 19.7953 53.0077 27.1970 19.7953 53.0077 27.1970
651.6027 20.2248 52.5678 27.2074 20.2248 52.5678 27.2074
651.2605 20.6472 52.1286 27.2243 20.6472 52.1286 27.2243
650.9186 21.0620 51.6901 27.2479 21.0620 51.6901 27.2479
650.5771 21.4688 51.2528 27.2784 21.4688 51.2528 27.2784
650.2360 21.8671 50.8170 27.3160 21.8671 50.8170 27.3160
649.8952 22.2564 50.3828 27.3608 22.2564 50.3828 27.3608
649.5547 22.6365 49.9504 27.4131 22.6365 49.9504 27.4131
649.2147 23.0067 49.5203 27.4730 23.0067 49.5203 27.4730
648.8749 23.3668 49.0925 27.5407 23.3668 49.0925 27.5407
648.5356 23.7165 48.6673 27.6163 23.7165 48.6673 27.6163
648.1965 24.0552 48.2449 27.6999 24.0552 48.2449 27.6999
647.8579 24.3828 47.8255 27.7917 24.3828 47.8255 27.7917
647.5196 24.6989 47.4092 27.8919 24.6989 47.4092 27.8919
647.1816 25.0033 46.9963 28.0004 25.0033 46.9963 28.0004
646.8440 25.2955 46.5870 28.1175 25.2955 46.5870 28.1175
646.5068 25.5755 46.1813 28.2432 25.5755 46.1813 28.2432
646.1699 25.8429 45.7794 28.3777 25.8429 45.7794 28.3777
645.8333 26.0975 45.3815 28.5210 26.0975 45.3815 28.5210
645.4971 26.3391 44.9878 28.6731 26.3391 44.9878 28.6731
645.1613 26.5676 44.5982 28.8343 26.5676 44.5982 28.8343
644.8258 26.7826 44.2130 29.0044 26.7826 44.2130 29.0044
644.4906 26.9842 43.8322 29.1836 26.9842 43.8322 29.1836
644.1558 27.1721 43.4560 29.3719 27.1721 43.4560 29.3719
643.8214 27.3462 43.0844 29.5694 27.3462 43.0844 29.5694
643.4873 27.5064 42.7175 29.7761 27.5064 42.7175 29.7761
643.1535 27.6526 42.3554 29.9919 27.6526 42.3554 29.9919
642.8201 27.7847 41.9982 30.2170 27.7847 41.9982 30.2170
642.4870 27.9026 41.6460 30.4514 27.9026 41.6460 30.4514
642.1543 28.0063 41.2987 30.6950 28.0063 41.2987 30.6950
641.8219 28.0958 40.9565 30.9478 28.0958 40.9565 30.9478
641.4899 28.1709 40.6194 31.2098 28.1709 40.6194 31.2098
641.1582 28.2316 40.2874 31.4810 28.2316 40.2874 31.4810
640.8269 28.2780 39.9606 31.7613 28.2780 39.9606 31.7613
640.4959 28.3101 39.6391 32.0508 28.3101 39.6391 32.0508
640.1652 28.3279 39.3227 32.3494 28.3279 39.3227 32.3494
639.8349 28.3313 39.0117 32.6570 28.3313 39.0117 32.6570
639.5049 28.3205 38.7059 32.9736 28.3205 38.7059 32.9736
639.1753 28.2955 38.4054 33.2991 28.2955 38.4054 33.2991
638.8460 28.2563 38.1103 33.6334 28.2563 38.1103 33.6334
638.5170 28.2030 37.8205 33.9764 28.2030 37.8205 33.9764
638.1884 28.1358 37.5361 34.3281 28.1358 37.5361 34.3281
637.8601 28.0546 37.2570 34.6884 28.0546 37.2570 34.6884
637.5321 27.9596 36.9832 35.0571 27.9596 36.9832 35.0571
637.2045 27.8510 36.7148 35.4342 27.8510 36.7148 35.4342
636.8772 27.7287 36.4518 35.8195 27.7287 36.4518 35.8195
636.5503 27.5931 36.1941 36.2128 27.5931 36.1941 36.2128
636.2237 27.4441 35.9418 36.6141 27.4441 35.9418 36.6141
635.8974 27.2820 35.6948 37.0232 27.2820 35.6948 37.0232
635.5715 27.1070 35.4531 37.4400 27.1070 35.4531 37.4400
635.2459 26.9191 35.2167 37.8642 26.9191 35.2167 37.8642
634.9206 26.7186 34.9857 38.2957 26.7186 34.9857 38.2957
634.5957 26.5057 34.7600 38.7343 26.5057 34.7600 38.7343
634.2711 26.2806 34.5396 39.1798 26.2806 34.5396 39.1798
633.9468 26.0435 34.3245 39.6321 26.0435 34.3245 39.6321
633.6229 25.7946 34.1146 40.0908 25.7946 34.1146 40.0908
633.2993 25.5341 33.9100 40.5559 25.5341 33.9100 40.5559
632.9760 25.2623 33.7106 41.0270 25.2623 33.7106 41.0270
632.6531 24.9795 33.5165 41.5039 24.9795 33.5165 41.5039
632.3304 24.6859 33.3276 41.9864 24.6859 33.3276 41.9864
632.0082 24.3818 33.1440 42.4742 24.3818 33.1440 42.4742
631.6862 24.0675 32.9655 42.9671 24.0675 32.9655 42.9671
631.3646 23.7432 32.7922 43.4646 23.7432 32.7922 43.4646
631.0433 23.4092 32.6241 43.9667 23.4092 32.6241 43.9667
630.7223 23.0660 32.4612 44.4729 23.0660 32.4612 44.4729
630.4016 22.7137 32.3034 44.9829 22.7137 32.3034 44.9829
630.0813 22.3527 32.1507 45.4965 22.3527 32.1507 45.4965
629.7613 21.9835 32.0033 46.0133 21.9835 32.0033 46.0133
629.4416 21.6062 31.8609 46.5329 21.6062 31.8609 46.5329
629.1223 21.2213 31.7237 47.0550 21.2213 31.7237 47.0550
628.8032 20.8292 31.5916 47.5792 20.8292 31.5916 47.5792
628.4845 20.4302 31.4646 48.1051 20.4302 31.4646 48.1051
628.1662 20.0248 31.3428 48.6325 20.0248 31.3428 48.6325
627.8481 19.6133 31.2260 49.1607 19.6133 31.2260 49.1607
627.5304 19.1961 31.1144 49.6895 19.1961 31.1144 49.6895
627.2129 18.7737 31.0078 50.2185 18.7737 31.0078 50.2185
626.8959 18.3465 30.9064 50.7471 18.3465 30.9064 50.7471
626.5791 17.9150 30.8101 51.2749 17.9150 30.8101 51.2749
626.2626 17.4796 30.7189 51.8016 17.4796 30.7189 51.8016
625.9465 17.0407 30.6327 52.3265 17.0407 30.6327 52.3265
625.6307 16.5989 30.5518 52.8493 16.5989 30.5518 52.8493
625.3152 16.1546 30.4759 53.3695 16.1546 30.4759 53.3695
625.0000 15.7083 30.4051 53.8865 15.7083 30.4051 53.8865
624.6851 15.2606 30.3395 54.3999 15.2606 30.3395 54.3999
624.3706 14.8119 30.2790 54.9091 14.8119 30.2790 54.9091
624.0564 14.3628 30.2236 55.4136 14.3628 30.2236 55.4136
623.7425 13.9138 30.1734 55.9128 13.9138 30.1734 55.9128
623.4289 13.4654 30.1283 56.4063 13.4654 30.1283 56.4063
623.1156 13.0182 30.0883 56.8934 13.0182 30.0883 56.8934
622.8026 12.5728 30.0535 57.3736 12.5728 30.0535 57.3736
622.4900 12.1298 30.0239 57.8464 12.1298 30.0239 57.8464
622.1776 11.6896 29.9993 58.3111 11.6896 29.9993 58.3111
621.8656 11.2530 29.9799 58.7671 11.2530 29.9799 58.7671
621.5539 10.8204 29.9657 59.2139 10.8204 29.9657 59.2139
621.2425 10.3926 29.9565 59.6509 10.3926 29.9565 59.6509
620.9314  9.9701 29.9524 60.0774  9.9701 29.9524 60.0774
620.6206  9.5536 29.9535 60.4929  9.5536 29.9535 60.4929
620.3102  9.1437 29.9596 60.8968  9.1437 29.9596 60.8968
620.0000  8.7409 29.9707 61.2884  8.7409 29.9707 61.2884
619.6902  8.3461 29.9868 61.6671  8.3461 29.9868 61.6671
619.3806  7.9597 30.0079 62.0324  7.9597 30.0079 62.0324
619.0714  7.5825 30.0339 62.3836  7.5825 30.0339 62.3836
618.7625  7.2151 30.0647 62.7202  7.2151 30.0647 62.7202
618.4539  6.8582 30.1003 63.0415  6.8582 30.1003 63.0415
618.1456  6.5124 30.1406 63.3470  6.5124 30.1406 63.3470
617.8376  6.1784 30.1854 63.6361  6.1784 30.1854 63.6361
617.5299  5.8569 30.2347 63.9083  5.8569 30.2347 63.9083
617.2225  5.5485 30.2884 64.1631  5.5485 30.2884 64.1631
616.9154  5.2539 30.3463 64.3998  5.2539 30.3463 64.3998
616.6087  4.9737 30.4082 64.6182  4.9737 30.4082 64.6182
616.3022  4.7085 30.4739 64.8176  4.7085 30.4739 64.8176
615.9960  4.4590 30.5433 64.9977  4.4590 30.5433 64.9977
615.6902  4.2258 30.6160 65.1581  4.2258 30.6160 65.1581
615.3846  4.0095 30.6919 65.2985  4.0095 30.6919 65.2985
615.0794  3.8107 30.7706 65.4187  3.8107 30.7706 65.4187
614.7744  3.6299 30.8518 65.5183  3.6299 30.8518 65.5183
614.4698  3.4677 30.9351 65.5972  3.4677 30.9351 65.5972
614.1654  3.3245 31.0201 65.6554  3.3245 31.0201 65.6554
613.8614  3.2008 31.1064 65.6927  3.2008 31.1064 65.6927
613.5576  3.0970 31.1935 65.7094  3.0970 31.1935 65.7094
613.2542  3.0135 31.2809 65.7056  3.0135 31.2809 65.7056
612.9511  2.9506 31.3679 65.6815  2.9506 31.3679 65.6815
612.6482  2.9085 31.4540 65.6375  2.9085 31.4540 65.6375
612.3457  2.8874 31.5384 65.5742  2.8874 31.5384 65.5742
612.0434  2.8873 31.6205 65.4922  2.8873 31.6205 65.4922
611.7415  2.9084 31.6994 65.3922  2.9084 31.6994 65.3922
611.4398  2.9505 31.7743 65.2752  2.9505 31.7743 65.2752
611.1385  3.0135 31.8443 65.1422  3.0135 31.8443 65.1422
610.8374  3.0970 31.9084 64.9946  3.0970 31.9084 64.9946
610.5367  3.2006 31.9657 64.8337  3.2006 31.9657 64.8337
610.2362  3.3239 32.0151 64.6611  3.3239 32.0151 64.6611
609.9361  3.4660 32.0554 64.4785  3.4660 32.0554 64.4785
609.6362  3.6263 32.0857 64.2880  3.6263 32.0857 64.2880
609.3366  3.8037 32.1046 64.0917  3.8037 32.1046 64.0917
609.0373  3.9972 32.1110 63.8919  3.9972 32.1110 63.8919
608.7383  4.2054 32.1036 63.6910  4.2054 32.1036 63.6910
608.4396  4.4270 32.0813 63.4917  4.4270 32.0813 63.4917
608.1412  4.6604 32.0428 63.2968  4.6604 32.0428 63.2968
607.8431  4.9039 31.9870 63.1092  4.9039 31.9870 63.1092
607.5453  5.1555 31.9126 62.9320  5.1555 31.9126 62.9320
607.2478  5.4133 31.8185 62.7682  5.4133 31.8185 62.7682
606.9506  5.6752 31.7037 62.6211  5.6752 31.7037 62.6211
606.6536  5.9389 31.5673 62.4939  5.9389 31.5673 62.4939
606.3570  6.2021 31.4083 62.3897  6.2021 31.4083 62.3897
606.0606  6.4624 31.2260 62.3116  6.4624 31.2260 62.3116
605.7645  6.7174 31.0198 62.2628  6.7174 31.0198 62.2628
605.4688  6.9646 30.7894 62.2461  6.9646 30.7894 62.2461
605.1733  7.2016 30.5343 62.2641  7.2016 30.5343 62.2641
604.8780  7.4261 30.2544 62.3195  7.4261 30.2544 62.3195
604.5831  7.6357 29.9500 62.4143  7.6357 29.9500 62.4143
604.2885  7.8283 29.6212 62.5505  7.8283 29.6212 62.5505
603.9942  8.0018 29.2686 62.7296  8.0018 29.2686 62.7296
603.7001  8.1543 28.8929 62.9528  8.1543 28.8929 62.9528
603.4063  8.2843 28.4949 63.2209  8.2843 28.4949 63.2209
603.1128  8.3902 28.0757 63.5342  8.3902 28.0757 63.5342
602.8196  8.4709 27.6366 63.8926  8.4709 27.6366 63.8926
602.5267  8.5255 27.1790 64.2955  8.5255 27.1790 64.2955
602.2341  8.5533 26.7045 64.7422  8.5533 26.7045 64.7422
601.9417  8.5540 26.2148 65.2312  8.5540 26.2148 65.2312
601.6497  8.5275 25.7116 65.7608  8.5275 25.7116 65.7608
601.3579  8.4740 25.1970 66.3290  8.4740 25.1970 66.3290
601.0664  8.3940 24.6727 66.9332  8.3940 24.6727 66.9332
600.7752  8.2883 24.1408 67.5709  8.2883 24.1408 67.5709
600.4843  8.1576 23.6033 68.2391  8.1576 23.6033 68.2391
600.1936  8.0033 23.0620 68.9347  8.0033 23.0620 68.9347
599.9032  7.8267 22.5189 69.6544  7.8267 22.5189 69.6544
599.6132  7.6293 21.9759 70.3948  7.6293 21.9759 70.3948
599.3233  7.4127 21.4347 71.1526  7.4127 21.4347 71.1526
599.0338  7.1788 20.8970 71.9242  7.1788 20.8970 71.9242
598.7446  6.9293 20.3644 72.7063  6.9293 20.3644 72.7063
598.4556  6.6662 19.8384 73.4955  6.6662 19.8384 73.4955
598.1669  6.3913 19.3202 74.2885  6.3913 19.3202 74.2885
597.8785  6.1067 18.8112 75.0821  6.1067 18.8112 75.0821
597.5904  5.8142 18.3124 75.8734  5.8142 18.3124 75.8734
597.3025  5.5157 17.8248 76.6595  5.5157 17.8248 76.6595
597.0149  5.2130 17.3493 77.4377  5.2130 17.3493 77.4377
596.7276  4.9080 16.8865 78.2055  4.9080 16.8865 78.2055
596.4406  4.6024 16.4371 78.9605  4.6024 16.4371 78.9605
596.1538  4.2977 16.0017 79.7006  4.2977 16.0017 79.7006
595.8674  3.9955 15.5805 80.4240  3.9955 15.5805 80.4240
595.5812  3.6973 15.1740 81.1287  3.6973 15.1740 81.1287
595.2952  3.4044 14.7824 81.8132  3.4044 14.7824 81.8132
595.0096  3.1182 14.4058 82.4760  3.1182 14.4058 82.4760
594.7242  2.8397 14.0443 83.1160  2.8397 14.0443 83.1160
594.4391  2.5701 13.6979 83.7320  2.5701 13.6979 83.7320
594.1543  2.3104 13.3667 84.3229  2.3104 13.3667 84.3229
593.8697  2.0615 13.0505 84.8880  2.0615 13.0505 84.8880
593.5854  1.8242 12.7492 85.4266  1.8242 12.7492 85.4266
593.3014  1.5994 12.4627 85.9379  1.5994 12.4627 85.9379
593.0177  1.3878 12.1907 86.4215  1.3878 12.1907 86.4215
592.7342  1.1899 11.9332 86.8769  1.1899 11.9332 86.8769
592.4510  1.0064 11.6899 87.3038  1.0064 11.6899 87.3038
592.1681  0.8378 11.4605 87.7018  0.8378 11.4605 87.7018
591.8854  0.6846 11.2448 88.0706  0.6846 11.2448 88.0706
591.6031  0.5473 11.0425 88.4102  0.5473 11.0425 88.4102
591.3209  0.4263 10.8535 88.7202  0.4263 10.8535 88.7202
591.0391  0.3220 10.6774 89.0006  0.3220 10.6774 89.0006
590.7575  0.2347 10.5140 89.2512  0.2347 10.5140 89.2512
590.4762  0.1649 10.3631 89.4720  0.1649 10.3631 89.4720
590.1951  0.1127 10.2243 89.6630  0.1127 10.2243 89.6630
589.9144  0.0786 10.0975 89.8239  0.0786 10.0975 89.8239
589.6339  0.0628  9.9823 89.9549  0.0628  9.9823 89.9549
589.3536  0.0656  9.8785 90.0560  0.0656  9.8785 90.0560
589.0736  0.0872  9.7857 90.1271  0.0872  9.7857 90.1271
588.7939  0.1279  9.7038 90.1683  0.1279  9.7038 90.1683
588.5145  0.1879  9.6324 90.1797  0.1879  9.6324 90.1797
588.2353  0.2674  9.5711 90.1615  0.2674  9.5711 90.1615
587.9564  0.3664  9.5196 90.1140  0.3664  9.5196 90.1140
587.6777  0.4852  9.4775 90.0373  0.4852  9.4775 90.0373
587.3993  0.6236  9.4443 89.9321  0.6236  9.4443 89.9321
587.1212  0.7817  9.4194 89.7989  0.7817  9.4194 89.7989
586.8434  0.9592  9.4023 89.6384  0.9592  9.4023 89.6384
586.5658  1.1558  9.3924 89.4518  1.1558  9.3924 89.4518
586.2884  1.3711  9.3886 89.2402  1.3711  9.3886 89.2402
586.0113  1.6044  9.3903 89.0054  1.6044  9.3903 89.0054
585.7345  1.8546  9.3961 88.7492  1.8546  9.3961 88.7492
585.4580  2.1207  9.4051 88.4743  2.1207  9.4051 88.4743
585.1817  2.4010  9.4156 88.1834  2.4010  9.4156 88.1834
584.9057  2.6937  9.4262 87.8801  2.6937  9.4262 87.8801
584.6299  2.9963  9.4351 87.5686  2.9963  9.4351 87.5686
584.3544  3.3062  9.4403 87.2535  3.3062  9.4403 87.2535
584.0791  3.6201  9.4396 86.9403  3.6201  9.4396 86.9403
583.8041  3.9341  9.4309 86.6350  3.9341  9.4309 86.6350
583.5294  4.2443  9.4117 86.3441  4.2443  9.4117 86.3441
583.2549  4.5459  9.3796 86.0745  4.5459  9.3796 86.0745
582.9807  4.8341  9.3322 85.8337  4.8341  9.3322 85.8337
582.7068  5.1038  9.2673 85.6289  5.1038  9.2673 85.6289
582.4331  5.3501  9.1828 85.4671  5.3501  9.1828 85.4671
582.1596  5.5679  9.0772 85.3549  5.5679  9.0772 85.3549
581.8864  5.7529  8.9492 85.2980  5.7529  8.9492 85.2980
581.6135  5.9012  8.7981 85.3007  5.9012  8.7981 85.3007
581.3408  6.0099  8.6241 85.3660  6.0099  8.6241 85.3660
581.0684  6.0773  8.4277 85.4950  6.0773  8.4277 85.4950
580.7963  6.1024  8.2103 85.6872  6.1024  8.2103 85.6872
580.5243  6.0860  7.9740 85.9400  6.0860  7.9740 85.9400
580.2527  6.0298  7.7212 86.2490  6.0298  7.7212 86.2490
579.9813  5.9368  7.4550 86.6083  5.9368  7.4550 86.6083
579.7101  5.8107  7.1785 87.0108  5.8107  7.1785 87.0108
579.4393  5.6563  6.8952 87.4485  5.6563  6.8952 87.4485
579.1686  5.4787  6.6085 87.9128  5.4787  6.6085 87.9128
578.8982  5.2833  6.3216 88.3952  5.2833  6.3216 88.3952
578.6281  5.0755  6.0374 88.8870  5.0755  6.0374 88.8870
578.3582  4.8608  5.7587 89.3805  4.8608  5.7587 89.3805
578.0886  4.6440  5.4877 89.8684  4.6440  5.4877 89.8684
577.8192  4.4297  5.2261 90.3442  4.4297  5.2261 90.3442
577.5501  4.2219  4.9756 90.8024  4.2219  4.9756 90.8024
577.2812  4.0242  4.7372 91.2385  4.0242  4.7372 91.2385
577.0126  3.8396  4.5116 91.6488  3.8396  4.5116 91.6488
576.7442  3.6704  4.2993 92.0303  3.6704  4.2993 92.0303
576.4761  3.5187  4.1003 92.3809  3.5187  4.1003 92.3809
576.2082  3.3862  3.9148 92.6990  3.3862  3.9148 92.6990
575.9405  3.2740  3.7424 92.9837  3.2740  3.7424 92.9837
575.6732  3.1831  3.5828 93.2342  3.1831  3.5828 93.2342
575.4060  3.1142  3.4356 93.4503  3.1142  3.4356 93.4503
575.1391  3.0678  3.3002 93.6320  3.0678  3.3002 93.6320
574.8725  3.0444  3.1761 93.7796  3.0444  3.1761 93.7796
574.6061  3.0441  3.0626 93.8932  3.0441  3.0626 93.8932
574.3400  3.0674  2.9592 93.9735  3.0674  2.9592 93.9735
574.0741  3.1141  2.8651 94.0208  3.1141  2.8651 94.0208
573.8084  3.1846  2.7798 94.0356  3.1846  2.7798 94.0356
573.5430  3.2788  2.7025 94.0187  3.2788  2.7025 94.0187
573.2779  3.3966  2.6326 93.9708  3.3966  2.6326 93.9708
573.0129  3.5381  2.5694 93.8925  3.5381  2.5694 93.8925
572.7483  3.7030  2.5121 93.7849  3.7030  2.5121 93.7849
572.4838  3.8908  2.4600 93.6492  3.8908  2.4600 93.6492
572.2197  4.1009  2.4123 93.4868  4.1009  2.4123 93.4868
571.9557  4.3322  2.3682 93.2996  4.3322  2.3682 93.2996
571.6920  4.5834  2.3267 93.0899  4.5834  2.3267 93.0899
571.4286  4.8524  2.2869 92.8607  4.8524  2.2869 92.8607
571.1654  5.1366  2.2478 92.6156  5.1366  2.2478 92.6156
570.9024  5.4326  2.2083 92.3591  5.4326  2.2083 92.3591
570.6397  5.7363  2.1674 92.0963  5.7363  2.1674 92.0963
