 lambda      Rs      Ts      As      Rp      Tp      Ap
699.7743 36.8664 49.1124 14.0212 36.8664 49.1124 14.0212
699.3796 36.3932 49.4094 14.1975 36.3932 49.4094 14.1975
698.9853 35.9120 49.7114 14.3767 35.9120 49.7114 14.3767
698.5915 35.4229 50.0184 14.5587 35.4229 50.0184 14.5587
698.1982 34.9259 50.3305 14.7437 34.9259 50.3305 14.7437
697.8053 34.4210 50.6475 14.9315 34.4210 50.6475 14.9315
697.4128 33.9083 50.9695 15.1223 33.9083 50.9695 15.1223
697.0208 33.3878 51.2963 15.3159 33.3878 51.2963 15.3159
696.6292 32.8595 51.6280 15.5125 32.8595 51.6280 15.5125
696.2381 32.3236 51.9645 15.7119 32.3236 51.9645 15.7119
695.8474 31.7801 52.3056 15.9143 31.7801 52.3056 15.9143
695.4571 31.2290 52.6514 16.1196 31.2290 52.6514 16.1196
695.0673 30.6705 53.0018 16.3277 30.6705 53.0018 16.3277
694.6779 30.1048 53.3565 16.5387 30.1048 53.3565 16.5387
694.2889 29.5318 53.7157 16.7525 29.5318 53.7157 16.7525
693.9004 28.9519 54.0790 16.9691 28.9519 54.0790 16.9691
693.5123 28.3651 54.4464 17.1885 28.3651 54.4464 17.1885
693.1247 27.7716 54.8178 17.4107 27.7716 54.8178 17.4107
692.7374 27.1716 55.1930 17.6355 27.1716 55.1930 17.6355
692.3506 26.5653 55.5718 17.8629 26.5653 55.5718 17.8629
691.9643 25.9530 55.9540 18.0929 25.9530 55.9540 18.0929
691.5784 25.3350 56.3396 18.3255 25.3350 56.3396 18.3255
691.1929 24.7114 56.7281 18.5605 24.7114 56.7281 18.5605
690.8078 24.0826 57.1196 18.7978 24.0826 57.1196 18.7978
690.4232 23.4490 57.5136 19.0375 23.4490 57.5136 19.0375
690.0390 22.8108 57.9099 19.2793 22.8108 57.9099 19.2793
689.6552 22.1685 58.3083 19.5232 22.1685 58.3083 19.5232
689.2718 21.5224 58.7085 19.7691 21.5224 58.7085 19.7691
688.8889 20.8730 59.1102 20.0168 20.8730 59.1102 20.0168
688.5064 20.2207 59.5131 20.2663 20.2207 59.5131 20.2663
688.1243 19.5660 59.9167 20.5173 19.5660 59.9167 20.5173
687.7427 18.9094 60.3208 20.7698 18.9094 60.3208 20.7698
687.3614 18.2514 60.7250 21.0236 18.2514 60.7250 21.0236
686.9806 17.5926 61.1288 21.2785 17.5926 61.1288 21.2785
686.6002 16.9337 61.5320 21.5344 16.9337 61.5320 21.5344
686.2203 16.2752 61.9339 21.7909 16.2752 61.9339 21.7909
685.8407 15.6177 62.3342 22.0481 15.6177 62.3342 22.0481
685.4616 14.9621 62.7324 22.3055 14.9621 62.7324 22.3055
685.0829 14.3089 63.1280 22.5631 14.3089 63.1280 22.5631
684.7046 13.6590 63.5204 22.8206 13.6590 63.5204 22.8206
684.3267 13.0130 63.9093 23.0777 13.0130 63.9093 23.0777
683.9493 12.3719 64.2939 23.3342 12.3719 64.2939 23.3342
683.5722 11.7365 64.6737 23.5898 11.7365 64.6737 23.5898
683.1956 11.1076 65.0482 23.8443 11.1076 65.0482 23.8443
682.8194 10.4860 65.4167 24.0973 10.4860 65.4167 24.0973
682.4436  9.8728 65.7786 24.3486  9.8728 65.7786 24.3486
682.0682  9.2689 66.1333 24.5978  9.2689 66.1333 24.5978
681.6932  8.6752 66.4802 24.8447  8.6752 66.4802 24.8447
681.3187  8.0926 66.8185 25.0889  8.0926 66.8185 25.0889
680.9445  7.5223 67.1477 25.3301  7.5223 67.1477 25.3301
680.5708  6.9651 67.4670 25.5679  6.9651 67.4670 25.5679
680.1975  6.4221 67.7757 25.8021  6.4221 67.7757 25.8021
679.8246  5.8944 68.0733 26.0323  5.8944 68.0733 26.0323
679.4521  5.3830 68.3590 26.2580  5.3830 68.3590 26.2580
679.0800  4.8889 68.6320 26.4790  4.8889 68.6320 26.4790
678.7083  4.4132 68.8919 26.6949  4.4132 68.8919 26.6949
678.3370  3.9569 69.1377 26.9054  3.9569 69.1377 26.9054
677.9661  3.5210 69.3690 27.1100  3.5210 69.3690 27.1100
677.5956  3.1066 69.5850 27.3085  3.1066 69.5850 27.3085
677.2256  2.7146 69.7850 27.5004  2.7146 69.7850 27.5004
676.8559  2.3460 69.9686 27.6855  2.3460 69.9686 27.6855
676.4866  2.0017 70.1350 27.8633  2.0017 70.1350 27.8633
676.1178  1.6827 70.2836 28.0336  1.6827 70.2836 28.0336
675.7493  1.3899 70.4140 28.1961  1.3899 70.4140 28.1961
675.3813  1.1241 70.5256 28.3503  1.1241 70.5256 28.3503
675.0136  0.8861 70.6178 28.4961  0.8861 70.6178 28.4961
674.6464  0.6766 70.6903 28.6331  0.6766 70.6903 28.6331
674.2795  0.4963 70.7426 28.7611  0.4963 70.7426 28.7611
673.9130  0.3460 70.7743 28.8797  0.3460 70.7743 28.8797
673.5470  0.2260 70.7851 28.9889  0.2260 70.7851 28.9889
673.1813  0.1371 70.7747 29.0883  0.1371 70.7747 29.0883
672.8161  0.0795 70.7428 29.1777  0.0795 70.7428 29.1777
672.4512  0.0537 70.6892 29.2571  0.0537 70.6892 29.2571
672.0867  0.0600 70.6138 29.3262  0.0600 70.6138 29.3262
671.7226  0.0985 70.5165 29.3849  0.0985 70.5165 29.3849
671.3590  0.1695 70.3972 29.4332  0.1695 70.3972 29.4332
670.9957  0.2730 70.2560 29.4710  0.2730 70.2560 29.4710
670.6328  0.4089 70.0929 29.4982  0.4089 70.0929 29.4982
670.2703  0.5772 69.9080 29.5148  0.5772 69.9080 29.5148
669.9082  0.7777 69.7015 29.5208  0.7777 69.7015 29.5208
669.5464  1.0101 69.4737 29.5163  1.0101 69.4737 29.5163
669.1851  1.2740 69.2247 29.5013  1.2740 69.2247 29.5013
668.8242  1.5691 68.9550 29.4759  1.5691 68.9550 29.4759
668.4636  1.8948 68.6648 29.4404  1.8948 68.6648 29.4404
668.1034  2.2506 68.3547 29.3947  2.2506 68.3547 29.3947
667.7437  2.6358 68.0251 29.3391  2.6358 68.0251 29.3391
667.3843  3.0496 67.6766 29.2738  3.0496 67.6766 29.2738
667.0253  3.4913 67.3096 29.1991  3.4913 67.3096 29.1991
666.6667  3.9601 66.9248 29.1151  3.9601 66.9248 29.1151
666.3084  4.4550 66.5228 29.0221  4.4550 66.5228 29.0221
665.9506  4.9751 66.1044 28.9205  4.9751 66.1044 28.9205
665.5931  5.5194 65.6701 28.8105  5.5194 65.6701 28.8105
665.2361  6.0867 65.2207 28.6925  6.0867 65.2207 28.6925
664.8794  6.6761 64.7571 28.5669  6.6761 64.7571 28.5669
664.5230  7.2863 64.2798 28.4339  7.2863 64.2798 28.4339
664.1671  7.9163 63.7898 28.2939  7.9163 63.7898 28.2939
663.8116  8.5648 63.2877 28.1475  8.5648 63.2877 28.1475
663.4564  9.2307 62.7745 27.9948  9.2307 62.7745 27.9948
663.1016  9.9126 62.2510 27.8364  9.9126 62.2510 27.8364
662.7472 10.6095 61.7179 27.6726 10.6095 61.7179 27.6726
662.3932 11.3200 61.1761 27.5039 11.3200 61.1761 27.5039
662.0395 12.0429 60.6263 27.3307 12.0429 60.6263 27.3307
661.6862 12.7770 60.0695 27.1535 12.7770 60.0695 27.1535
661.3333 13.5211 59.5064 26.9725 13.5211 59.5064 26.9725
660.9808 14.2740 58.9377 26.7883 14.2740 58.9377 26.7883
660.6287 15.0344 58.3644 26.6012 15.0344 58.3644 26.6012
660.2769 15.8012 57.7871 26.4118 15.8012 57.7871 26.4118
659.9255 16.5731 57.2066 26.2203 16.5731 57.2066 26.2203
659.5745 17.3492 56.6235 26.0272 17.3492 56.6235 26.0272
659.2238 18.1283 56.0388 25.8330 18.1283 56.0388 25.8330
658.8735 18.9092 55.4529 25.6379 18.9092 55.4529 25.6379
658.5236 19.6910 54.8666 25.4424 19.6910 54.8666 25.4424
658.1741 20.4727 54.2805 25.2469 20.4727 54.2805 25.2469
657.8249 21.2531 53.6952 25.0517 21.2531 53.6952 25.0517
657.4761 22.0315 53.1114 24.8571 22.0315 53.1114 24.8571
657.1277 22.8068 52.5295 24.6636 22.8068 52.5295 24.6636
656.7797 23.5783 51.9502 24.4715 23.5783 51.9502 24.4715
656.4320 24.3450 51.3739 24.2811 24.3450 51.3739 24.2811
656.0847 25.1062 50.8011 24.0927 25.1062 50.8011 24.0927
655.7377 25.8611 50.2323 23.9066 25.8611 50.2323 23.9066
655.3911 26.6090 49.6680 23.7231 26.6090 49.6680 23.7231
655.0449 27.3491 49.1084 23.5425 27.3491 49.1084 23.5425
654.6990 28.0808 48.5541 23.3651 28.0808 48.5541 23.3651
654.3536 28.8035 48.0053 23.1911 28.8035 48.0053 23.1911
654.0084 29.5166 47.4625 23.0209 29.5166 47.4625 23.0209
653.6637 30.2196 46.9259 22.8545 30.2196 46.9259 22.8545
653.3193 30.9119 46.3958 22.6923 30.9119 46.3958 22.6923
652.9753 31.5930 45.8724 22.5346 31.5930 45.8724 22.5346
652.6316 32.2625 45.3561 22.3814 32.2625 45.3561 22.3814
652.2883 32.9199 44.8471 22.2330 32.9199 44.8471 22.2330
651.9453 33.5649 44.3454 22.0897 33.5649 44.3454 22.0897
651.6027 34.1970 43.8515 21.9515 34.1970 43.8515 21.9515
651.2605 34.8160 43.3653 21.8187 34.8160 43.3653 21.8187
650.9186 35.4215 42.8871 21.6915 35.4215 42.8871 21.6915
650.5771 36.0131 42.4170 21.5699 36.0131 42.4170 21.5699
650.2360 36.5907 41.9550 21.4543 36.5907 41.9550 21.4543
649.8952 37.1539 41.5014 21.3447 37.1539 41.5014 21.3447
649.5547 37.7025 41.0562 21.2412 37.7025 41.0562 21.2412
649.2147 38.2364 40.6195 21.1441 38.2364 40.6195 21.1441
648.8749 38.7553 40.1913 21.0534 38.7553 40.1913 21.0534
648.5356 39.2590 39.7717 20.9693 39.2590 39.7717 20.9693
648.1965 39.7473 39.3608 20.8919 39.7473 39.3608 20.8919
647.8579 40.2201 38.9585 20.8214 40.2201 38.9585 20.8214
647.5196 40.6773 38.5649 20.7578 40.6773 38.5649 20.7578
647.1816 41.1187 38.1801 20.7013 41.1187 38.1801 20.7013
646.8440 41.5442 37.8039 20.6519 41.5442 37.8039 20.6519
646.5068 41.9537 37.4364 20.6099 41.9537 37.4364 20.6099
646.1699 42.3470 37.0777 20.5753 42.3470 37.0777 20.5753
645.8333 42.7242 36.7277 20.5481 42.7242 36.7277 20.5481
645.4971 43.0851 36.3863 20.5287 43.0851 36.3863 20.5287
645.1613 43.4295 36.0535 20.5169 43.4295 36.0535 20.5169
644.8258 43.7576 35.7294 20.5130 43.7576 35.7294 20.5130
644.4906 44.0690 35.4139 20.5170 44.0690 35.4139 20.5170
644.1558 44.3639 35.1069 20.5291 44.3639 35.1069 20.5291
643.8214 44.6422 34.8085 20.5494 44.6422 34.8085 20.5494
643.4873 44.9037 34.5185 20.5778 44.9037 34.5185 20.5778
643.1535 45.1484 34.2369 20.6147 45.1484 34.2369 20.6147
642.8201 45.3762 33.9638 20.6600 45.3762 33.9638 20.6600
642.4870 45.5871 33.6989 20.7139 45.5871 33.6989 20.7139
642.1543 45.7811 33.4423 20.7765 45.7811 33.4423 20.7765
641.8219 45.9580 33.1940 20.8479 45.9580 33.1940 20.8479
641.4899 46.1179 32.9539 20.9283 46.1179 32.9539 20.9283
641.1582 46.2605 32.7219 21.0176 46.2605 32.7219 21.0176
640.8269 46.3860 32.4979 21.1161 46.3860 32.4979 21.1161
640.4959 46.4941 32.2820 21.2238 46.4941 32.2820 21.2238
640.1652 46.5849 32.0741 21.3409 46.5849 32.0741 21.3409
639.8349 46.6583 31.8742 21.4676 46.6583 31.8742 21.4676
639.5049 46.7141 31.6821 21.6038 46.7141 31.6821 21.6038
639.1753 46.7524 31.4978 21.7498 46.7524 31.4978 21.7498
638.8460 46.7729 31.3213 21.9057 46.7729 31.3213 21.9057
638.5170 46.7758 31.1526 22.0716 46.7758 31.1526 22.0716
638.1884 46.7607 30.9916 22.2477 46.7607 30.9916 22.2477
637.8601 46.7278 30.8382 22.4341 46.7278 30.8382 22.4341
637.5321 46.6768 30.6924 22.6308 46.6768 30.6924 22.6308
637.2045 46.6076 30.5542 22.8382 46.6076 30.5542 22.8382
636.8772 46.5202 30.4235 23.0563 46.5202 30.4235 23.0563
636.5503 46.4145 30.3003 23.2852 46.4145 30.3003 23.2852
636.2237 46.2903 30.1846 23.5251 46.2903 30.1846 23.5251
635.8974 46.1475 30.0763 23.7762 46.1475 30.0763 23.7762
635.5715 45.9861 29.9754 24.0386 45.9861 29.9754 24.0386
635.2459 45.8058 29.8818 24.3124 45.8058 29.8818 24.3124
634.9206 45.6066 29.7955 24.5979 45.6066 29.7955 24.5979
634.5957 45.3883 29.7166 24.8951 45.3883 29.7166 24.8951
634.2711 45.1508 29.6449 25.2043 45.1508 29.6449 25.2043
633.9468 44.8941 29.5804 25.5255 44.8941 29.5804 25.5255
633.6229 44.6178 29.5232 25.8590 44.6178 29.5232 25.8590
633.2993 44.3220 29.4732 26.2048 44.3220 29.4732 26.2048
632.9760 44.0065 29.4303 26.5632 44.0065 29.4303 26.5632
632.6531 43.6712 29.3946 26.9342 43.6712 29.3946 26.9342
632.3304 43.3159 29.3660 27.3181 43.3159 29.3660 27.3181
632.0082 42.9406 29.3445 27.7150 42.9406 29.3445 27.7150
631.6862 42.5450 29.3300 28.1249 42.5450 29.3300 28.1249
631.3646 42.1292 29.3226 28.5481 42.1292 29.3226 28.5481
631.0433 41.6930 29.3223 28.9847 41.6930 29.3223 28.9847
630.7223 41.2363 29.3289 29.4347 41.2363 29.3289 29.4347
630.4016 40.7591 29.3426 29.8984 40.7591 29.3426 29.8984
630.0813 40.2612 29.3632 30.3757 40.2612 29.3632 30.3757
629.7613 39.7426 29.3907 30.8668 39.7426 29.3907 30.8668
629.4416 39.2033 29.4250 31.3717 39.2033 29.4250 31.3717
629.1223 38.6432 29.4663 31.8905 38.6432 29.4663 31.8905
628.8032 38.0624 29.5143 32.4232 38.0624 29.5143 32.4232
628.4845 37.4609 29.5692 32.9699 37.4609 29.5692 32.9699
628.1662 36.8388 29.6307 33.5305 36.8388 29.6307 33.5305
627.8481 36.1960 29.6989 34.1051 36.1960 29.6989 34.1051
627.5304 35.5328 29.7737 34.6935 35.5328 29.7737 34.6935
627.2129 34.8492 29.8550 35.2958 34.8492 29.8550 35.2958
626.8959 34.1456 29.9428 35.9117 34.1456 29.9428 35.9117
626.5791 33.4220 30.0369 36.5411 33.4220 30.0369 36.5411
626.2626 32.6788 30.1373 37.1839 32.6788 30.1373 37.1839
625.9465 31.9164 30.2439 37.8397 31.9164 30.2439 37.8397
625.6307 31.1351 30.3564 38.5085 31.1351 30.3564 38.5085
625.3152 30.3353 30.4749 39.1898 30.3353 30.4749 39.1898
625.0000 29.5177 30.5991 39.8832 29.5177 30.5991 39.8832
624.6851 28.6828 30.7288 40.5884 28.6828 30.7288 40.5884
624.3706 27.8312 30.8640 41.3048 27.8312 30.8640 41.3048
624.0564 26.9638 31.0043 42.0319 26.9638 31.0043 42.0319
623.7425 26.0813 31.1496 42.7692 26.0813 31.1496 42.7692
623.4289 25.1847 31.2995 43.5158 25.1847 31.2995 43.5158
623.1156 24.2751 31.4539 44.2710 24.2751 31.4539 44.2710
622.8026 23.3536 31.6124 45.0341 23.3536 31.6124 45.0341
622.4900 22.4214 31.7747 45.8040 22.4214 31.7747 45.8040
622.1776 21.4799 31.9404 46.5797 21.4799 31.9404 46.5797
621.8656 20.5307 32.1092 47.3602 20.5307 32.1092 47.3602
621.5539 19.5753 32.2806 48.1442 19.5753 32.2806 48.1442
621.2425 18.6155 32.4542 48.9304 18.6155 32.4542 48.9304
620.9314 17.6531 32.6295 49.7174 17.6531 32.6295 49.7174
620.6206 16.6904 32.8060 50.5037 16.6904 32.8060 50.5037
620.3102 15.7293 32.9831 51.2877 15.7293 32.9831 51.2877
620.0000 14.7722 33.1602 52.0676 14.7722 33.1602 52.0676
619.6902 13.8215 33.3368 52.8417 13.8215 33.3368 52.8417
619.3806 12.8799 33.5121 53.6080 12.8799 33.5121 53.6080
619.0714 11.9501 33.6854 54.3645 11.9501 33.6854 54.3645
618.7625 11.0350 33.8560 55.1091 11.0350 33.8560 55.1091
618.4539 10.1375 34.0231 55.8395 10.1375 34.0231 55.8395
618.1456  9.2607 34.1859 56.5534  9.2607 34.1859 56.5534
617.8376  8.4079 34.3435 57.2485  8.4079 34.3435 57.2485
617.5299  7.5824 34.4952 57.9224  7.5824 34.4952 57.9224
617.2225  6.7876 34.6399 58.5725  6.7876 34.6399 58.5725
616.9154  6.0269 34.7768 59.1963  6.0269 34.7768 59.1963
616.6087  5.3038 34.9049 59.7914  5.3038 34.9049 59.7914
616.3022  4.6217 35.0232 60.3550  4.6217 35.0232 60.3550
615.9960  3.9843 35.1309 60.8848  3.9843 35.1309 60.8848
615.6902  3.3949 35.2269 61.3781  3.3949 35.2269 61.3781
615.3846  2.8570 35.3103 61.8327  2.8570 35.3103 61.8327
615.0794  2.3737 35.3802 62.2461  2.3737 35.3802 62.2461
614.7744  1.9483 35.4356 62.6161  1.9483 35.4356 62.6161
614.4698  1.5837 35.4756 62.9407  1.5837 35.4756 62.9407
614.1654  1.2827 35.4994 63.2179  1.2827 35.4994 63.2179
613.8614  1.0478 35.5062 63.4460  1.0478 35.5062 63.4460
613.5576  0.8812 35.4953 63.6235  0.8812 35.4953 63.6235
613.2542  0.7849 35.4659 63.7492  0.7849 35.4659 63.7492
612.9511  0.7604 35.4175 63.8221  0.7604 35.4175 63.8221
612.6482  0.8090 35.3495 63.8415  0.8090 35.3495 63.8415
612.3457  0.9313 35.2616 63.8071  0.9313 35.2616 63.8071
612.0434  1.1278 35.1533 63.7188  1.1278 35.1533 63.7188
611.7415  1.3985 35.0245 63.5771  1.3985 35.0245 63.5771
611.4398  1.7426 34.8749 63.3825  1.7426 34.8749 63.3825
611.1385  2.1593 34.7047 63.1360  2.1593 34.7047 63.1360
610.8374  2.6470 34.5139 62.8392  2.6470 34.5139 62.8392
610.5367  3.2037 34.3026 62.4937  3.2037 34.3026 62.4937
610.2362  3.8270 34.0713 62.1017  3.8270 34.0713 62.1017
609.9361  4.5141 33.8203 61.6656  4.5141 33.8203 61.6656
609.6362  5.2616 33.5502 61.1882  5.2616 33.5502 61.1882
609.3366  6.0658 33.2617 60.6726  6.0658 33.2617 60.6726
609.0373  6.9226 32.9554 60.1220  6.9226 32.9554 60.1220
608.7383  7.8277 32.6321 59.5401  7.8277 32.6321 59.5401
608.4396  8.7763 32.2929 58.9308  8.7763 32.2929 58.9308
608.1412  9.7635 31.9386 58.2978  9.7635 31.9386 58.2978
607.8431 10.7841 31.5704 57.6455 10.7841 31.5704 57.6455
607.5453 11.8328 31.1892 56.9781 11.8328 31.1892 56.9781
607.2478 12.9041 30.7962 56.2998 12.9041 30.7962 56.2998
606.9506 13.9925 30.3925 55.6150 13.9925 30.3925 55.6150
606.6536 15.0925 29.9794 54.9280 15.0925 29.9794 54.9280
606.3570 16.1986 29.5580 54.2433 16.1986 29.5580 54.2433
606.0606 17.3054 29.1296 53.5651 17.3054 29.1296 53.5651
605.7645 18.4074 28.6952 52.8974 18.4074 28.6952 52.8974
605.4688 19.4994 28.2560 52.2445 19.4994 28.2560 52.2445
605.1733 20.5765 27.8133 51.6103 20.5765 27.8133 51.6103
604.8780 21.6337 27.3679 50.9984 21.6337 27.3679 50.9984
604.5831 22.6664 26.9212 50.4124 22.6664 26.9212 50.4124
604.2885 23.6702 26.4739 49.8558 23.6702 26.4739 49.8558
603.9942 24.6411 26.0272 49.3317 24.6411 26.0272 49.3317
603.7001 25.5750 25.5819 48.8431 25.5750 25.5819 48.8431
603.4063 26.4684 25.1389 48.3927 26.4684 25.1389 48.3927
603.1128 27.3181 24.6990 47.9829 27.3181 24.6990 47.9829
602.8196 28.1210 24.2630 47.6161 28.1210 24.2630 47.6161
602.5267 28.8743 23.8314 47.2942 28.8743 23.8314 47.2942
602.2341 29.5758 23.4051 47.0191 29.5758 23.4051 47.0191
601.9417 30.2232 22.9845 46.7923 30.2232 22.9845 46.7923
601.6497 30.8147 22.5702 46.6150 30.8147 22.5702 46.6150
601.3579 31.3488 22.1627 46.4886 31.3488 22.1627 46.4886
601.0664 31.8241 21.7623 46.4137 31.8241 21.7623 46.4137
600.7752 32.2395 21.3694 46.3911 32.2395 21.3694 46.3911
600.4843 32.5944 20.9844 46.4212 32.5944 20.9844 46.4212
600.1936 32.8881 20.6076 46.5043 32.8881 20.6076 46.5043
599.9032 33.1204 20.2391 46.6405 33.1204 20.2391 46.6405
599.6132 33.2912 19.8792 46.8296 33.2912 19.8792 46.8296
599.3233 33.4006 19.5280 47.0714 33.4006 19.5280 47.0714
599.0338 33.4489 19.1857 47.3654 33.4489 19.1857 47.3654
598.7446 33.4367 18.8523 47.7109 33.4367 18.8523 47.7109
598.4556 33.3648 18.5280 48.1072 33.3648 18.5280 48.1072
598.1669 33.2340 18.2127 48.5532 33.2340 18.2127 48.5532
597.8785 33.0455 17.9066 49.0480 33.0455 17.9066 49.0480
597.5904 32.8004 17.6095 49.5901 32.8004 17.6095 49.5901
597.3025 32.5002 17.3215 50.1783 32.5002 17.3215 50.1783
597.0149 32.1465 17.0425 50.8111 32.1465 17.0425 50.8111
596.7276 31.7409 16.7725 51.4866 31.7409 16.7725 51.4866
596.4406 31.2853 16.5114 52.2033 31.2853 16.5114 52.2033
596.1538 30.7818 16.2592 52.9591 30.7818 16.2592 52.9591
595.8674 30.2324 16.0157 53.7519 30.2324 16.0157 53.7519
595.5812 29.6394 15.7808 54.5797 29.6394 15.7808 54.5797
595.2952 29.0052 15.5546 55.4402 29.0052 15.5546 55.4402
595.0096 28.3324 15.3368 56.3309 28.3324 15.3368 56.3309
594.7242 27.6235 15.1273 57.2493 27.6235 15.1273 57.2493
594.4391 26.8813 14.9260 58.1927 26.8813 14.9260 58.1927
594.1543 26.1087 14.7328 59.1584 26.1087 14.7328 59.1584
593.8697 25.3088 14.5476 60.1435 25.3088 14.5476 60.1435
593.5854 24.4847 14.3703 61.1450 24.4847 14.3703 61.1450
593.3014 23.6396 14.2006 62.1598 23.6396 14.2006 62.1598
593.0177 22.7768 14.0385 63.1847 22.7768 14.0385 63.1847
592.7342 21.8999 13.8837 64.2164 21.8999 13.8837 64.2164
592.4510 21.0124 13.7362 65.2514 21.0124 13.7362 65.2514
592.1681 20.1181 13.5957 66.2862 20.1181 13.5957 66.2862
591.8854 19.2208 13.4622 67.3170 19.2208 13.4622 67.3170
591.6031 18.3246 13.3353 68.3401 18.3246 13.3353 68.3401
591.3209 17.4333 13.2150 69.3516 17.4333 13.2150 69.3516
591.0391 16.5514 13.1011 70.3476 16.5514 13.1011 70.3476
590.7575 15.6830 12.9932 71.3238 15.6830 12.9932 71.3238
590.4762 14.8326 12.8912 72.2761 14.8326 12.8912 72.2761
590.1951 14.0048 12.7949 73.2003 14.0048 12.7949 73.2003
589.9144 13.2041 12.7040 74.0919 13.2041 12.7040 74.0919
589.6339 12.4354 12.6181 74.9465 12.4354 12.6181 74.9465
589.3536 11.7034 12.5369 75.7597 11.7034 12.5369 75.7597
589.0736 11.0129 12.4602 76.5268 11.0129 12.4602 76.5268
588.7939 10.3690 12.3875 77.2435 10.3690 12.3875 77.2435
588.5145  9.7766 12.3184 77.9050  9.7766 12.3184 77.9050
588.2353  9.2405 12.2525 78.5070  9.2405 12.2525 78.5070
587.9564  8.7657 12.1892 79.0451  8.7657 12.1892 79.0451
587.6777  8.3570 12.1280 79.5150  8.3570 12.1280 79.5150
587.3993  8.0190 12.0683 79.9127  8.0190 12.0683 79.9127
587.1212  7.7561 12.0094 80.2344  7.7561 12.0094 80.2344
586.8434  7.5726 11.9507 80.4767  7.5726 11.9507 80.4767
586.5658  7.4722 11.8913 80.6365  7.4722 11.8913 80.6365
586.2884  7.4581 11.8305 80.7114  7.4581 11.8305 80.7114
586.0113  7.5332 11.7674 80.6994  7.5332 11.7674 80.6994
585.7345  7.6995 11.7011 80.5994  7.6995 11.7011 80.5994
585.4580  7.9582 11.6307 80.4111  7.9582 11.6307 80.4111
585.1817  8.3097 11.5551 80.1352  8.3097 11.5551 80.1352
584.9057  8.7532 11.4734 79.7734  8.7532 11.4734 79.7734
584.6299  9.2867 11.3845 79.3287  9.2867 11.3845 79.3287
584.3544  9.9071 11.2876 78.8053  9.9071 11.2876 78.8053
584.0791 10.6097 11.1817 78.2086 10.6097 11.1817 78.2086
583.8041 11.3886 11.0658 77.5456 11.3886 11.0658 77.5456
583.5294 12.2361 10.9394 76.8245 12.2361 10.9394 76.8245
583.2549 13.1434 10.8016 76.0550 13.1434 10.8016 76.0550
582.9807 14.1002 10.6519 75.2479 14.1002 10.6519 75.2479
582.7068 15.0949 10.4902 74.4149 15.0949 10.4902 74.4149
582.4331 16.1150 10.3161 73.5689 16.1150 10.3161 73.5689
582.1596 17.1470 10.1298 72.7232 17.1470 10.1298 72.7232
581.8864 18.1770  9.9315 71.8914 18.1770  9.9315 71.8914
581.6135 19.1910  9.7219 71.0872 19.1910  9.7219 71.0872
581.3408 20.1748  9.5016 70.3236 20.1748  9.5016 70.3236
581.0684 21.1151  9.2715 69.6133 21.1151  9.2715 69.6133
580.7963 21.9994  9.0329 68.9677 21.9994  9.0329 68.9677
580.5243 22.8161  8.7871 68.3968 22.8161  8.7871 68.3968
580.2527 23.5555  8.5354 67.9091 23.5555  8.5354 67.9091
579.9813 24.2094  8.2794 67.5113 24.2094  8.2794 67.5113
579.7101 24.7713  8.0207 67.2080 24.7713  8.0207 67.2080
579.4393 25.2369  7.7608 67.0023 25.2369  7.7608 67.0023
579.1686 25.6037  7.5014 66.8948 25.6037  7.5014 66.8948
578.8982 25.8712  7.2439 66.8848 25.8712  7.2439 66.8848
578.6281 26.0405  6.9898 66.9697 26.0405  6.9898 66.9697
578.3582 26.1146  6.7403 67.1452 26.1146  6.7403 67.1452
578.0886 26.0975  6.4965 67.4060 26.0975  6.4965 67.4060
577.8192 25.9948  6.2596 67.7456 25.9948  6.2596 67.7456
577.5501 25.8129  6.0302 68.1569 25.8129  6.0302 68.1569
577.2812 25.5591  5.8092 68.6317 25.5591  5.8092 68.6317
577.0126 25.2411  5.5971 69.1618 25.2411  5.5971 69.1618
576.7442 24.8671  5.3943 69.7386 24.8671  5.3943 69.7386
576.4761 24.4455  5.2010 70.3535 24.4455  5.2010 70.3535
576.2082 23.9848  5.0175 70.9977 23.9848  5.0175 70.9977
575.9405 23.4935  4.8438 71.6627 23.4935  4.8438 71.6627
575.6732 22.9800  4.6798 72.3403 22.9800  4.6798 72.3403
575.4060 22.4525  4.5253 73.0222 22.4525  4.5253 73.0222
575.1391 21.9191  4.3803 73.7006 21.9191  4.3803 73.7006
574.8725 21.3878  4.2443 74.3679 21.3878  4.2443 74.3679
574.6061 20.8662  4.1170 75.0168 20.8662  4.1170 75.0168
574.3400 20.3618  3.9981 75.6401 20.3618  3.9981 75.6401
574.0741 19.8819  3.8871 76.2310 19.8819  3.8871 76.2310
573.8084 19.4338  3.7835 76.7827 19.4338  3.7835 76.7827
573.5430 19.0244  3.6868 77.2888 19.0244  3.6868 77.2888
573.2779 18.6606  3.5964 77.7430 18.6606  3.5964 77.7430
573.0129 18.3491  3.5117 78.1393 18.3491  3.5117 78.1393
572.7483 18.0962  3.4319 78.4719 18.0962  3.4319 78.4719
572.4838 17.9080  3.3565 78.7355 17.9080  3.3565 78.7355
572.2197 17.7902  3.2845 78.9253 17.7902  3.2845 78.9253
571.9557 17.7476  3.2153 79.0371 17.7476  3.2153 79.0371
571.6920 17.7843  3.1480 79.0678 17.7843  3.1480 79.0678
571.4286 17.9031  3.0816 79.0153 17.9031  3.0816 79.0153
