 lambda      Rs      Ts      As      Rp      Tp      Ap
876.3251 14.1039 80.7260  5.1701 14.1039 80.7260  5.1701
875.7062 13.7582 81.0329  5.2089 13.7582 81.0329  5.2089
875.0882 13.4136 81.3386  5.2478 13.4136 81.3386  5.2478
874.4711 13.0701 81.6431  5.2868 13.0701 81.6431  5.2868
873.8548 12.7279 81.9461  5.3259 12.7279 81.9461  5.3259
873.2394 12.3872 82.2477  5.3651 12.3872 82.2477  5.3651
872.6249 12.0479 82.5477  5.4044 12.0479 82.5477  5.4044
872.0113 11.7104 82.8459  5.4438 11.7104 82.8459  5.4438
871.3985 11.3746 83.1422  5.4832 11.3746 83.1422  5.4832
870.7865 11.0407 83.4366  5.5227 11.0407 83.4366  5.5227
870.1754 10.7089 83.7289  5.5622 10.7089 83.7289  5.5622
869.5652 10.3794 84.0189  5.6017 10.3794 84.0189  5.6017
868.9559 10.0521 84.3066  5.6413 10.0521 84.3066  5.6413
868.3473  9.7274 84.5917  5.6809  9.7274 84.5917  5.6809
867.7397  9.4053 84.8742  5.7205  9.4053 84.8742  5.7205
867.1329  9.0860 85.1540  5.7600  9.0860 85.1540  5.7600
866.5269  8.7696 85.4308  5.7996  8.7696 85.4308  5.7996
865.9218  8.4563 85.7046  5.8391  8.4563 85.7046  5.8391
865.3175  8.1462 85.9752  5.8786  8.1462 85.9752  5.8786
864.7141  7.8395 86.2424  5.9180  7.8395 86.2424  5.9180
864.1115  7.5364 86.5062  5.9574  7.5364 86.5062  5.9574
863.5097  7.2369 86.7664  5.9967  7.2369 86.7664  5.9967
862.9088  6.9413 87.0228  6.0358  6.9413 87.0228  6.0358
862.3088  6.6497 87.2754  6.0749  6.6497 87.2754  6.0749
861.7095  6.3623 87.5239  6.1139  6.3623 87.5239  6.1139
861.1111  6.0792 87.7682  6.1527  6.0792 87.7682  6.1527
860.5135  5.8005 88.0081  6.1914  5.8005 88.0081  6.1914
859.9168  5.5265 88.2436  6.2299  5.5265 88.2436  6.2299
859.3209  5.2573 88.4745  6.2682  5.2573 88.4745  6.2682
858.7258  4.9931 88.7006  6.3064  4.9931 88.7006  6.3064
858.1315  4.7339 88.9217  6.3443  4.7339 88.9217  6.3443
857.5380  4.4801 89.1379  6.3820  4.4801 89.1379  6.3820
856.9454  4.2317 89.3488  6.4195  4.2317 89.3488  6.4195
856.3536  3.9889 89.5543  6.4568  3.9889 89.5543  6.4568
855.7626  3.7518 89.7544  6.4938  3.7518 89.7544  6.4938
855.1724  3.5207 89.9488  6.5305  3.5207 89.9488  6.5305
854.5830  3.2956 90.1375  6.5669  3.2956 90.1375  6.5669
853.9945  3.0767 90.3203  6.6030  3.0767 90.3203  6.6030
853.4067  2.8642 90.4970  6.6388  2.8642 90.4970  6.6388
852.8198  2.6582 90.6675  6.6743  2.6582 90.6675  6.6743
852.2337  2.4589 90.8317  6.7094  2.4589 90.8317  6.7094
851.6484  2.2664 90.9894  6.7442  2.2664 90.9894  6.7442
851.0638  2.0808 91.1406  6.7785  2.0808 91.1406  6.7785
850.4801  1.9024 91.2851  6.8125  1.9024 91.2851  6.8125
849.8972  1.7312 91.4227  6.8461  1.7312 91.4227  6.8461
849.3151  1.5674 91.5534  6.8792  1.5674 91.5534  6.8792
848.7337  1.4110 91.6770  6.9119  1.4110 91.6770  6.9119
848.1532  1.2623 91.7935  6.9442  1.2623 91.7935  6.9442
847.5735  1.1214 91.9026  6.9760  1.1214 91.9026  6.9760
846.9945  0.9883 92.0044  7.0073  0.9883 92.0044  7.0073
846.4164  0.8633 92.0986  7.0381  0.8633 92.0986  7.0381
845.8390  0.7464 92.1852  7.0684  0.7464 92.1852  7.0684
845.2624  0.6376 92.2642  7.0982  0.6376 92.2642  7.0982
844.6866  0.5373 92.3353  7.1274  0.5373 92.3353  7.1274
844.1116  0.4453 92.3986  7.1561  0.4453 92.3986  7.1561
843.5374  0.3619 92.4538  7.1843  0.3619 92.4538  7.1843
842.9640  0.2871 92.5011  7.2118  0.2871 92.5011  7.2118
842.3913  0.2209 92.5402  7.2388  0.2209 92.5402  7.2388
841.8194  0.1636 92.5712  7.2652  0.1636 92.5712  7.2652
841.2483  0.1151 92.5939  7.2910  0.1151 92.5939  7.2910
840.6780  0.0755 92.6084  7.3161  0.0755 92.6084  7.3161
840.1084  0.0450 92.6144  7.3406  0.0450 92.6144  7.3406
839.5396  0.0234 92.6121  7.3645  0.0234 92.6121  7.3645
838.9716  0.0110 92.6013  7.3877  0.0110 92.6013  7.3877
838.4043  0.0077 92.5821  7.4103  0.0077 92.5821  7.4103
837.8378  0.0135 92.5543  7.4321  0.0135 92.5543  7.4321
837.2721  0.0286 92.5180  7.4533  0.0286 92.5180  7.4533
836.7072  0.0529 92.4732  7.4739  0.0529 92.4732  7.4739
836.1430  0.0865 92.4198  7.4937  0.0865 92.4198  7.4937
835.5795  0.1293 92.3579  7.5128  0.1293 92.3579  7.5128
835.0168  0.1814 92.2874  7.5312  0.1814 92.2874  7.5312
834.4549  0.2428 92.2083  7.5489  0.2428 92.2083  7.5489
833.8937  0.3134 92.1207  7.5658  0.3134 92.1207  7.5658
833.3333  0.3933 92.0246  7.5821  0.3933 92.0246  7.5821
832.7737  0.4825 91.9200  7.5975  0.4825 91.9200  7.5975
832.2148  0.5808 91.8069  7.6123  0.5808 91.8069  7.6123
831.6566  0.6883 91.6854  7.6263  0.6883 91.6854  7.6263
831.0992  0.8050 91.5554  7.6396  0.8050 91.5554  7.6396
830.5425  0.9307 91.4172  7.6521  0.9307 91.4172  7.6521
829.9866  1.0655 91.2706  7.6639  1.0655 91.2706  7.6639
829.4314  1.2092 91.1159  7.6749  1.2092 91.1159  7.6749
828.8770  1.3619 90.9530  7.6852  1.3619 90.9530  7.6852
828.3233  1.5234 90.7819  7.6947  1.5234 90.7819  7.6947
827.7704  1.6936 90.6029  7.7034  1.6936 90.6029  7.7034
827.2181  1.8726 90.4160  7.7114  1.8726 90.4160  7.7114
826.6667  2.0601 90.2212  7.7187  2.0601 90.2212  7.7187
826.1159  2.2562 90.0186  7.7252  2.2562 90.0186  7.7252
825.5659  2.4606 89.8085  7.7310  2.4606 89.8085  7.7310
825.0166  2.6733 89.5907  7.7360  2.6733 89.5907  7.7360
824.4681  2.8942 89.3656  7.7403  2.8942 89.3656  7.7403
823.9203  3.1231 89.1331  7.7438  3.1231 89.1331  7.7438
823.3732  3.3600 88.8934  7.7466  3.3600 88.8934  7.7466
822.8268  3.6047 88.6466  7.7487  3.6047 88.6466  7.7487
822.2812  3.8571 88.3929  7.7500  3.8571 88.3929  7.7500
821.7362  4.1170 88.1323  7.7507  4.1170 88.1323  7.7507
821.1921  4.3844 87.8651  7.7506  4.3844 87.8651  7.7506
820.6486  4.6590 87.5912  7.7498  4.6590 87.5912  7.7498
820.1058  4.9407 87.3110  7.7483  4.9407 87.3110  7.7483
819.5638  5.2293 87.0245  7.7462  5.2293 87.0245  7.7462
819.0225  5.5248 86.7318  7.7433  5.5248 86.7318  7.7433
818.4818  5.8270 86.4332  7.7398  5.8270 86.4332  7.7398
817.9420  6.1356 86.1288  7.7357  6.1356 86.1288  7.7357
817.4028  6.4505 85.8187  7.7308  6.4505 85.8187  7.7308
816.8643  6.7716 85.5030  7.7254  6.7716 85.5030  7.7254
816.3265  7.0987 85.1820  7.7193  7.0987 85.1820  7.7193
815.7895  7.4316 84.8558  7.7125  7.4316 84.8558  7.7125
815.2531  7.7702 84.5246  7.7052  7.7702 84.5246  7.7052
814.7175  8.1143 84.1885  7.6973  8.1143 84.1885  7.6973
814.1825  8.4636 83.8477  7.6888  8.4636 83.8477  7.6888
813.6483  8.8180 83.5023  7.6797  8.8180 83.5023  7.6797
813.1148  9.1774 83.1526  7.6700  9.1774 83.1526  7.6700
812.5819  9.5416 82.7986  7.6598  9.5416 82.7986  7.6598
812.0498  9.9104 82.4406  7.6490  9.9104 82.4406  7.6490
811.5183 10.2835 82.0788  7.6377 10.2835 82.0788  7.6377
810.9876 10.6609 81.7132  7.6260 10.6609 81.7132  7.6260
810.4575 11.0423 81.3441  7.6137 11.0423 81.3441  7.6137
809.9282 11.4276 80.9716  7.6009 11.4276 80.9716  7.6009
809.3995 11.8165 80.5959  7.5876 11.8165 80.5959  7.5876
808.8715 12.2090 80.2171  7.5739 12.2090 80.2171  7.5739
808.3442 12.6047 79.8355  7.5598 12.6047 79.8355  7.5598
807.8176 13.0037 79.4512  7.5452 13.0037 79.4512  7.5452
807.2917 13.4055 79.0643  7.5301 13.4055 79.0643  7.5301
806.7664 13.8102 78.6750  7.5147 13.8102 78.6750  7.5147
806.2419 14.2175 78.2836  7.4989 14.2175 78.2836  7.4989
805.7180 14.6272 77.8900  7.4827 14.6272 77.8900  7.4827
805.1948 15.0393 77.4945  7.4662 15.0393 77.4945  7.4662
804.6723 15.4534 77.0973  7.4493 15.4534 77.0973  7.4493
804.1505 15.8694 76.6985  7.4321 15.8694 76.6985  7.4321
803.6293 16.2872 76.2983  7.4145 16.2872 76.2983  7.4145
803.1088 16.7066 75.8967  7.3967 16.7066 75.8967  7.3967
802.5890 17.1274 75.4940  7.3785 17.1274 75.4940  7.3785
802.0699 17.5496 75.0903  7.3601 17.5496 75.0903  7.3601
801.5514 17.9728 74.6858  7.3414 17.9728 74.6858  7.3414
801.0336 18.3970 74.2805  7.3225 18.3970 74.2805  7.3225
800.5165 18.8220 73.8747  7.3033 18.8220 73.8747  7.3033
800.0000 19.2477 73.4684  7.2839 19.2477 73.4684  7.2839
799.4842 19.6739 73.0618  7.2643 19.6739 73.0618  7.2643
798.9691 20.1004 72.6550  7.2445 20.1004 72.6550  7.2445
798.4546 20.5272 72.2482  7.2246 20.5272 72.2482  7.2246
797.9408 20.9541 71.8415  7.2044 20.9541 71.8415  7.2044
797.4277 21.3809 71.4350  7.1841 21.3809 71.4350  7.1841
796.9152 21.8075 71.0288  7.1637 21.8075 71.0288  7.1637
796.4033 22.2338 70.6230  7.1431 22.2338 70.6230  7.1431
795.8922 22.6597 70.2178  7.1225 22.6597 70.2178  7.1225
795.3817 23.0850 69.8133  7.1017 23.0850 69.8133  7.1017
794.8718 23.5097 69.4095  7.0808 23.5097 69.4095  7.0808
794.3626 23.9335 69.0067  7.0599 23.9335 69.0067  7.0599
793.8540 24.3564 68.6048  7.0388 24.3564 68.6048  7.0388
793.3461 24.7782 68.2040  7.0178 24.7782 68.2040  7.0178
792.8389 25.1989 67.8044  6.9967 25.1989 67.8044  6.9967
792.3323 25.6184 67.4061  6.9755 25.6184 67.4061  6.9755
791.8263 26.0365 67.0092  6.9544 26.0365 67.0092  6.9544
791.3210 26.4531 66.6137  6.9332 26.4531 66.6137  6.9332
790.8163 26.8681 66.2198  6.9121 26.8681 66.2198  6.9121
790.3123 27.2816 65.8275  6.8909 27.2816 65.8275  6.8909
789.8089 27.6932 65.4369  6.8698 27.6932 65.4369  6.8698
789.3062 28.1031 65.0482  6.8488 28.1031 65.0482  6.8488
788.8041 28.5110 64.6613  6.8277 28.5110 64.6613  6.8277
788.3026 28.9169 64.2763  6.8068 28.9169 64.2763  6.8068
787.8018 29.3207 63.8934  6.7859 29.3207 63.8934  6.7859
787.3016 29.7224 63.5126  6.7651 29.7224 63.5126  6.7651
786.8020 30.1218 63.1339  6.7443 30.1218 63.1339  6.7443
786.3031 30.5189 62.7574  6.7237 30.5189 62.7574  6.7237
785.8048 30.9136 62.3832  6.7032 30.9136 62.3832  6.7032
785.3072 31.3059 62.0114  6.6828 31.3059 62.0114  6.6828
784.8101 31.6956 61.6419  6.6625 31.6956 61.6419  6.6625
784.3137 32.0828 61.2749  6.6424 32.0828 61.2749  6.6424
783.8180 32.4673 60.9103  6.6224 32.4673 60.9103  6.6224
783.3228 32.8491 60.5484  6.6025 32.8491 60.5484  6.6025
782.8283 33.2282 60.1890  6.5828 33.2282 60.1890  6.5828
782.3344 33.6045 59.8322  6.5633 33.6045 59.8322  6.5633
781.8411 33.9779 59.4781  6.5440 33.9779 59.4781  6.5440
781.3485 34.3484 59.1268  6.5248 34.3484 59.1268  6.5248
780.8564 34.7159 58.7782  6.5059 34.7159 58.7782  6.5059
780.3650 35.0805 58.4324  6.4871 35.0805 58.4324  6.4871
779.8742 35.4420 58.0894  6.4686 35.4420 58.0894  6.4686
779.3840 35.8004 57.7493  6.4503 35.8004 57.7493  6.4503
778.8945 36.1558 57.4121  6.4322 36.1558 57.4121  6.4322
778.4055 36.5079 57.0778  6.4143 36.5079 57.0778  6.4143
777.9172 36.8569 56.7465  6.3966 36.8569 56.7465  6.3966
777.4295 37.2027 56.4181  6.3792 37.2027 56.4181  6.3792
776.9424 37.5452 56.0927  6.3621 37.5452 56.0927  6.3621
776.4559 37.8844 55.7704  6.3452 37.8844 55.7704  6.3452
775.9700 38.2203 55.4511  6.3286 38.2203 55.4511  6.3286
775.4847 38.5529 55.1349  6.3122 38.5529 55.1349  6.3122
775.0000 38.8821 54.8217  6.2962 38.8821 54.8217  6.2962
774.5159 39.2079 54.5117  6.2804 39.2079 54.5117  6.2804
774.0325 39.5303 54.2048  6.2649 39.5303 54.2048  6.2649
773.5496 39.8493 53.9010  6.2497 39.8493 53.9010  6.2497
773.0673 40.1649 53.6004  6.2348 40.1649 53.6004  6.2348
772.5857 40.4770 53.3029  6.2202 40.4770 53.3029  6.2202
772.1046 40.7856 53.0085  6.2059 40.7856 53.0085  6.2059
771.6241 41.0907 52.7174  6.1919 41.0907 52.7174  6.1919
771.1443 41.3923 52.4295  6.1783 41.3923 52.4295  6.1783
770.6650 41.6903 52.1447  6.1650 41.6903 52.1447  6.1650
770.1863 41.9849 51.8631  6.1520 41.9849 51.8631  6.1520
769.7083 42.2759 51.5848  6.1393 42.2759 51.5848  6.1393
769.2308 42.5633 51.3097  6.1270 42.5633 51.3097  6.1270
768.7539 42.8472 51.0377  6.1151 42.8472 51.0377  6.1151
768.2776 43.1275 50.7690  6.1035 43.1275 50.7690  6.1035
767.8019 43.4042 50.5036  6.0923 43.4042 50.5036  6.0923
767.3267 43.6773 50.2413  6.0814 43.6773 50.2413  6.0814
766.8522 43.9468 49.9823  6.0709 43.9468 49.9823  6.0709
766.3782 44.2127 49.7265  6.0608 44.2127 49.7265  6.0608
765.9049 44.4751 49.4739  6.0510 44.4751 49.4739  6.0510
765.4321 44.7338 49.2246  6.0417 44.7338 49.2246  6.0417
764.9599 44.9889 48.9784  6.0327 44.9889 48.9784  6.0327
764.4883 45.2404 48.7355  6.0241 45.2404 48.7355  6.0241
764.0173 45.4882 48.4958  6.0159 45.4882 48.4958  6.0159
763.5468 45.7325 48.2594  6.0082 45.7325 48.2594  6.0082
763.0769 45.9731 48.0261  6.0008 45.9731 48.0261  6.0008
762.6076 46.2101 47.7961  5.9939 46.2101 47.7961  5.9939
762.1389 46.4434 47.5692  5.9873 46.4434 47.5692  5.9873
761.6708 46.6732 47.3456  5.9812 46.6732 47.3456  5.9812
761.2032 46.8993 47.1252  5.9755 46.8993 47.1252  5.9755
760.7362 47.1218 46.9079  5.9703 47.1218 46.9079  5.9703
760.2698 47.3407 46.6938  5.9655 47.3407 46.6938  5.9655
759.8039 47.5559 46.4830  5.9611 47.5559 46.4830  5.9611
759.3386 47.7675 46.2752  5.9572 47.7675 46.2752  5.9572
758.8739 47.9756 46.0707  5.9537 47.9756 46.0707  5.9537
758.4098 48.1799 45.8693  5.9507 48.1799 45.8693  5.9507
757.9462 48.3807 45.6711  5.9482 48.3807 45.6711  5.9482
757.4832 48.5779 45.4760  5.9461 48.5779 45.4760  5.9461
757.0208 48.7714 45.2841  5.9445 48.7714 45.2841  5.9445
756.5589 48.9613 45.0953  5.9434 48.9613 45.0953  5.9434
756.0976 49.1476 44.9097  5.9427 49.1476 44.9097  5.9427
755.6368 49.3303 44.7271  5.9425 49.3303 44.7271  5.9425
755.1766 49.5094 44.5477  5.9429 49.5094 44.5477  5.9429
754.7170 49.6849 44.3714  5.9437 49.6849 44.3714  5.9437
754.2579 49.8568 44.1982  5.9450 49.8568 44.1982  5.9450
753.7994 50.0251 44.0281  5.9469 50.0251 44.0281  5.9469
753.3414 50.1897 43.8610  5.9492 50.1897 43.8610  5.9492
752.8840 50.3508 43.6971  5.9521 50.3508 43.6971  5.9521
752.4272 50.5083 43.5362  5.9555 50.5083 43.5362  5.9555
751.9709 50.6621 43.3785  5.9594 50.6621 43.3785  5.9594
751.5152 50.8124 43.2237  5.9639 50.8124 43.2237  5.9639
751.0600 50.9591 43.0721  5.9689 50.9591 43.0721  5.9689
750.6053 51.1021 42.9234  5.9744 51.1021 42.9234  5.9744
750.1512 51.2416 42.7779  5.9805 51.2416 42.7779  5.9805
749.6977 51.3775 42.6353  5.9872 51.3775 42.6353  5.9872
749.2447 51.5097 42.4958  5.9944 51.5097 42.4958  5.9944
748.7923 51.6384 42.3594  6.0022 51.6384 42.3594  6.0022
748.3404 51.7635 42.2259  6.0106 51.7635 42.2259  6.0106
747.8890 51.8849 42.0955  6.0196 51.8849 42.0955  6.0196
747.4382 52.0028 41.9681  6.0292 52.0028 41.9681  6.0292
746.9880 52.1170 41.8437  6.0393 52.1170 41.8437  6.0393
746.5382 52.2276 41.7223  6.0501 52.2276 41.7223  6.0501
746.0890 52.3346 41.6039  6.0615 52.3346 41.6039  6.0615
745.6404 52.4380 41.4885  6.0735 52.4380 41.4885  6.0735
745.1923 52.5378 41.3761  6.0861 52.5378 41.3761  6.0861
744.7447 52.6339 41.2667  6.0994 52.6339 41.2667  6.0994
744.2977 52.7264 41.1603  6.1133 52.7264 41.1603  6.1133
743.8512 52.8153 41.0568  6.1279 52.8153 41.0568  6.1279
743.4053 52.9005 40.9564  6.1431 52.9005 40.9564  6.1431
742.9599 52.9821 40.8589  6.1590 52.9821 40.8589  6.1590
742.5150 53.0600 40.7645  6.1755 53.0600 40.7645  6.1755
742.0706 53.1343 40.6730  6.1928 53.1343 40.6730  6.1928
741.6268 53.2048 40.5845  6.2107 53.2048 40.5845  6.2107
741.1835 53.2717 40.4989  6.2294 53.2717 40.4989  6.2294
740.7407 53.3349 40.4164  6.2487 53.3349 40.4164  6.2487
740.2985 53.3944 40.3368  6.2688 53.3944 40.3368  6.2688
739.8568 53.4502 40.2602  6.2896 53.4502 40.2602  6.2896
739.4156 53.5023 40.1866  6.3111 53.5023 40.1866  6.3111
738.9750 53.5506 40.1160  6.3334 53.5506 40.1160  6.3334
738.5348 53.5952 40.0484  6.3564 53.5952 40.0484  6.3564
738.0952 53.6360 39.9838  6.3802 53.6360 39.9838  6.3802
737.6562 53.6730 39.9221  6.4048 53.6730 39.9221  6.4048
737.2176 53.7063 39.8635  6.4302 53.7063 39.8635  6.4302
736.7796 53.7357 39.8079  6.4564 53.7357 39.8079  6.4564
736.3420 53.7613 39.7553  6.4834 53.7613 39.7553  6.4834
735.9050 53.7831 39.7057  6.5112 53.7831 39.7057  6.5112
735.4686 53.8011 39.6591  6.5398 53.8011 39.6591  6.5398
735.0326 53.8151 39.6156  6.5693 53.8151 39.6156  6.5693
734.5972 53.8253 39.5751  6.5997 53.8253 39.5751  6.5997
734.1622 53.8315 39.5376  6.6309 53.8315 39.5376  6.6309
733.7278 53.8339 39.5032  6.6630 53.8339 39.5032  6.6630
733.2939 53.8322 39.4718  6.6960 53.8322 39.4718  6.6960
732.8605 53.8266 39.4435  6.7299 53.8266 39.4435  6.7299
732.4276 53.8170 39.4183  6.7647 53.8170 39.4183  6.7647
731.9953 53.8034 39.3962  6.8004 53.8034 39.3962  6.8004
731.5634 53.7857 39.3772  6.8371 53.7857 39.3772  6.8371
731.1321 53.7640 39.3612  6.8748 53.7640 39.3612  6.8748
730.7012 53.7381 39.3485  6.9134 53.7381 39.3485  6.9134
730.2709 53.7081 39.3388  6.9531 53.7081 39.3388  6.9531
729.8411 53.6740 39.3323  6.9937 53.6740 39.3323  6.9937
729.4118 53.6357 39.3289  7.0354 53.6357 39.3289  7.0354
728.9830 53.5931 39.3288  7.0781 53.5931 39.3288  7.0781
728.5546 53.5463 39.3318  7.1218 53.5463 39.3318  7.1218
728.1268 53.4953 39.3380  7.1667 53.4953 39.3380  7.1667
727.6995 53.4399 39.3475  7.2126 53.4399 39.3475  7.2126
727.2727 53.3802 39.3602  7.2596 53.3802 39.3602  7.2596
726.8464 53.3161 39.3762  7.3077 53.3161 39.3762  7.3077
726.4206 53.2475 39.3954  7.3570 53.2475 39.3954  7.3570
725.9953 53.1746 39.4180  7.4075 53.1746 39.4180  7.4075
725.5705 53.0971 39.4438  7.4591 53.0971 39.4438  7.4591
725.1462 53.0151 39.4730  7.5119 53.0151 39.4730  7.5119
724.7224 52.9285 39.5056  7.5659 52.9285 39.5056  7.5659
724.2991 52.8373 39.5415  7.6212 52.8373 39.5415  7.6212
723.8762 52.7415 39.5808  7.6777 52.7415 39.5808  7.6777
723.4539 52.6409 39.6236  7.7355 52.6409 39.6236  7.7355
723.0321 52.5356 39.6698  7.7946 52.5356 39.6698  7.7946
722.6107 52.4255 39.7195  7.8550 52.4255 39.7195  7.8550
722.1899 52.3106 39.7727  7.9167 52.3106 39.7727  7.9167
721.7695 52.1908 39.8294  7.9798 52.1908 39.8294  7.9798
721.3496 52.0660 39.8896  8.0443 52.0660 39.8896  8.0443
720.9302 51.9363 39.9535  8.1102 51.9363 39.9535  8.1102
720.5113 51.8015 40.0209  8.1775 51.8015 40.0209  8.1775
720.0929 51.6617 40.0920  8.2463 51.6617 40.0920  8.2463
719.6750 51.5167 40.1668  8.3166 51.5167 40.1668  8.3166
719.2575 51.3665 40.2452  8.3883 51.3665 40.2452  8.3883
718.8406 51.2111 40.3273  8.4616 51.2111 40.3273  8.4616
718.4241 51.0503 40.4133  8.5364 51.0503 40.4133  8.5364
718.0081 50.8842 40.5030  8.6128 50.8842 40.5030  8.6128
717.5926 50.7127 40.5965  8.6908 50.7127 40.5965  8.6908
717.1776 50.5357 40.6939  8.7705 50.5357 40.6939  8.7705
716.7630 50.3531 40.7951  8.8518 50.3531 40.7951  8.8518
716.3489 50.1649 40.9003  8.9348 50.1649 40.9003  8.9348
715.9353 49.9711 41.0094  9.0195 49.9711 41.0094  9.0195
715.5222 49.7716 41.1225  9.1059 49.7716 41.1225  9.1059
715.1096 49.5662 41.2397  9.1941 49.5662 41.2397  9.1941
714.6974 49.3550 41.3609  9.2841 49.3550 41.3609  9.2841
714.2857 49.1378 41.4862  9.3760 49.1378 41.4862  9.3760
713.8745 48.9147 41.6156  9.4697 48.9147 41.6156  9.4697
713.4638 48.6855 41.7492  9.5652 48.6855 41.7492  9.5652
713.0535 48.4502 41.8871  9.6627 48.4502 41.8871  9.6627
712.6437 48.2087 42.0291  9.7622 48.2087 42.0291  9.7622
712.2343 47.9609 42.1755  9.8636 47.9609 42.1755  9.8636
711.8255 47.7068 42.3261  9.9671 47.7068 42.3261  9.9671
711.4171 47.4462 42.4812 10.0726 47.4462 42.4812 10.0726
711.0092 47.1792 42.6406 10.1802 47.1792 42.6406 10.1802
710.6017 46.9057 42.8044 10.2899 46.9057 42.8044 10.2899
710.1947 46.6255 42.9728 10.4017 46.6255 42.9728 10.4017
709.7882 46.3386 43.1456 10.5158 46.3386 43.1456 10.5158
709.3822 46.0450 43.3231 10.6320 46.0450 43.3231 10.6320
708.9766 45.7445 43.5051 10.7505 45.7445 43.5051 10.7505
708.5714 45.4371 43.6917 10.8712 45.4371 43.6917 10.8712
708.1668 45.1227 43.8830 10.9943 45.1227 43.8830 10.9943
707.7626 44.8013 44.0790 11.1197 44.8013 44.0790 11.1197
707.3588 44.4728 44.2797 11.2475 44.4728 44.2797 11.2475
706.9555 44.1370 44.4853 11.3777 44.1370 44.4853 11.3777
706.5527 43.7940 44.6956 11.5104 43.7940 44.6956 11.5104
706.1503 43.4437 44.9107 11.6455 43.4437 44.9107 11.6455
705.7484 43.0860 45.1308 11.7832 43.0860 45.1308 11.7832
705.3470 42.7209 45.3557 11.9234 42.7209 45.3557 11.9234
704.9460 42.3482 45.5856 12.0662 42.3482 45.5856 12.0662
704.5455 41.9680 45.8204 12.2116 41.9680 45.8204 12.2116
704.1454 41.5801 46.0603 12.3596 41.5801 46.0603 12.3596
703.7457 41.1845 46.3051 12.5104 41.1845 46.3051 12.5104
703.3466 40.7812 46.5550 12.6638 40.7812 46.5550 12.6638
702.9478 40.3701 46.8099 12.8200 40.3701 46.8099 12.8200
702.5496 39.9512 47.0699 12.9789 39.9512 47.0699 12.9789
702.1518 39.5244 47.3350 13.1406 39.5244 47.3350 13.1406
701.7544 39.0896 47.6052 13.3052 39.0896 47.6052 13.3052
701.3575 38.6470 47.8805 13.4726 38.6470 47.8805 13.4726
700.9610 38.1963 48.1608 13.6429 38.1963 48.1608 13.6429
700.5650 37.7376 48.4463 13.8160 37.7376 48.4463 13.8160
700.1694 37.2710 48.7369 13.9921 37.2710 48.7369 13.9921
699.7743 36.7963 49.0326 14.1712 36.7963 49.0326 14.1712
699.3796 36.3135 49.3333 14.3531 36.3135 49.3333 14.3531
698.9853 35.8227 49.6392 14.5381 35.8227 49.6392 14.5381
