 lambda      Rs      Ts      As      Rp      Tp      Ap
699.7743 66.4166 25.6256  7.9578 66.4166 25.6256  7.9578
699.3796 66.2284 25.7347  8.0370 66.2284 25.7347  8.0370
698.9853 66.0371 25.8455  8.1174 66.0371 25.8455  8.1174
698.5915 65.8428 25.9580  8.1992 65.8428 25.9580  8.1992
698.1982 65.6454 26.0723  8.2823 65.6454 26.0723  8.2823
697.8053 65.4448 26.1884  8.3668 65.4448 26.1884  8.3668
697.4128 65.2411 26.3063  8.4527 65.2411 26.3063  8.4527
697.0208 65.0341 26.4259  8.5399 65.0341 26.4259  8.5399
696.6292 64.8239 26.5474  8.6286 64.8239 26.5474  8.6286
696.2381 64.6104 26.6708  8.7188 64.6104 26.6708  8.7188
695.8474 64.3936 26.7959  8.8104 64.3936 26.7959  8.8104
695.4571 64.1735 26.9229  8.9036 64.1735 26.9229  8.9036
695.0673 63.9499 27.0518  8.9982 63.9499 27.0518  8.9982
694.6779 63.7229 27.1826  9.0945 63.7229 27.1826  9.0945
694.2889 63.4924 27.3153  9.1923 63.4924 27.3153  9.1923
693.9004 63.2584 27.4499  9.2917 63.2584 27.4499  9.2917
693.5123 63.0209 27.5864  9.3927 63.0209 27.5864  9.3927
693.1247 62.7797 27.7248  9.4955 62.7797 27.7248  9.4955
692.7374 62.5350 27.8652  9.5999 62.5350 27.8652  9.5999
692.3506 62.2865 28.0075  9.7060 62.2865 28.0075  9.7060
691.9643 62.0344 28.1518  9.8138 62.0344 28.1518  9.8138
691.5784 61.7785 28.2981  9.9235 61.7785 28.2981  9.9235
691.1929 61.5188 28.4463 10.0349 61.5188 28.4463 10.0349
690.8078 61.2552 28.5966 10.1482 61.2552 28.5966 10.1482
690.4232 60.9878 28.7489 10.2633 60.9878 28.7489 10.2633
690.0390 60.7165 28.9032 10.3803 60.7165 28.9032 10.3803
689.6552 60.4412 29.0595 10.4993 60.4412 29.0595 10.4993
689.2718 60.1620 29.2178 10.6202 60.1620 29.2178 10.6202
688.8889 59.8787 29.3783 10.7431 59.8787 29.3783 10.7431
688.5064 59.5913 29.5407 10.8680 59.5913 29.5407 10.8680
688.1243 59.2998 29.7053 10.9949 59.2998 29.7053 10.9949
687.7427 59.0042 29.8719 11.1240 59.0042 29.8719 11.1240
687.3614 58.7043 30.0405 11.2551 58.7043 30.0405 11.2551
686.9806 58.4003 30.2113 11.3884 58.4003 30.2113 11.3884
686.6002 58.0919 30.3842 11.5239 58.0919 30.3842 11.5239
686.2203 57.7793 30.5591 11.6616 57.7793 30.5591 11.6616
685.8407 57.4623 30.7362 11.8015 57.4623 30.7362 11.8015
685.4616 57.1410 30.9153 11.9437 57.1410 30.9153 11.9437
685.0829 56.8152 31.0966 12.0882 56.8152 31.0966 12.0882
684.7046 56.4850 31.2800 12.2351 56.4850 31.2800 12.2351
684.3267 56.1503 31.4654 12.3843 56.1503 31.4654 12.3843
683.9493 55.8110 31.6530 12.5359 55.8110 31.6530 12.5359
683.5722 55.4673 31.8427 12.6900 55.4673 31.8427 12.6900
683.1956 55.1189 32.0345 12.8466 55.1189 32.0345 12.8466
682.8194 54.7659 32.2284 13.0057 54.7659 32.2284 13.0057
682.4436 54.4083 32.4244 13.1674 54.4083 32.4244 13.1674
682.0682 54.0460 32.6224 13.3316 54.0460 32.6224 13.3316
681.6932 53.6790 32.8226 13.4984 53.6790 32.8226 13.4984
681.3187 53.3073 33.0248 13.6679 53.3073 33.0248 13.6679
680.9445 52.9308 33.2290 13.8401 52.9308 33.2290 13.8401
680.5708 52.5496 33.4354 14.0150 52.5496 33.4354 14.0150
680.1975 52.1636 33.6437 14.1927 52.1636 33.6437 14.1927
679.8246 51.7728 33.8541 14.3731 51.7728 33.8541 14.3731
679.4521 51.3772 34.0664 14.5564 51.3772 34.0664 14.5564
679.0800 50.9768 34.2807 14.7425 50.9768 34.2807 14.7425
678.7083 50.5715 34.4970 14.9314 50.5715 34.4970 14.9314
678.3370 50.1614 34.7153 15.1233 50.1614 34.7153 15.1233
677.9661 49.7464 34.9354 15.3182 49.7464 34.9354 15.3182
677.5956 49.3266 35.1574 15.5160 49.3266 35.1574 15.5160
677.2256 48.9019 35.3813 15.7168 48.9019 35.3813 15.7168
676.8559 48.4724 35.6069 15.9206 48.4724 35.6069 15.9206
676.4866 48.0381 35.8344 16.1275 48.0381 35.8344 16.1275
676.1178 47.5989 36.0636 16.3375 47.5989 36.0636 16.3375
675.7493 47.1549 36.2945 16.5506 47.1549 36.2945 16.5506
675.3813 46.7062 36.5270 16.7668 46.7062 36.5270 16.7668
675.0136 46.2527 36.7612 16.9862 46.2527 36.7612 16.9862
674.6464 45.7944 36.9969 17.2087 45.7944 36.9969 17.2087
674.2795 45.3315 37.2341 17.4344 45.3315 37.2341 17.4344
673.9130 44.8638 37.4728 17.6634 44.8638 37.4728 17.6634
673.5470 44.3916 37.7129 17.8955 44.3916 37.7129 17.8955
673.1813 43.9148 37.9543 18.1310 43.9148 37.9543 18.1310
672.8161 43.4335 38.1969 18.3696 43.4335 38.1969 18.3696
672.4512 42.9477 38.4408 18.6116 42.9477 38.4408 18.6116
672.0867 42.4575 38.6857 18.8568 42.4575 38.6857 18.8568
671.7226 41.9630 38.9317 19.1053 41.9630 38.9317 19.1053
671.3590 41.4643 39.1787 19.3570 41.4643 39.1787 19.3570
670.9957 40.9614 39.4265 19.6121 40.9614 39.4265 19.6121
670.6328 40.4544 39.6751 19.8704 40.4544 39.6751 19.8704
670.2703 39.9435 39.9245 20.1321 39.9435 39.9245 20.1321
669.9082 39.4287 40.1743 20.3970 39.4287 40.1743 20.3970
669.5464 38.9102 40.4247 20.6651 38.9102 40.4247 20.6651
669.1851 38.3880 40.6755 20.9365 38.3880 40.6755 20.9365
668.8242 37.8623 40.9265 21.2112 37.8623 40.9265 21.2112
668.4636 37.3333 41.1777 21.4890 37.3333 41.1777 21.4890
668.1034 36.8011 41.4289 21.7701 36.8011 41.4289 21.7701
667.7437 36.2658 41.6800 22.0543 36.2658 41.6800 22.0543
667.3843 35.7276 41.9309 22.3416 35.7276 41.9309 22.3416
667.0253 35.1866 42.1814 22.6320 35.1866 42.1814 22.6320
666.6667 34.6432 42.4314 22.9255 34.6432 42.4314 22.9255
666.3084 34.0973 42.6807 23.2219 34.0973 42.6807 23.2219
665.9506 33.5494 42.9293 23.5214 33.5494 42.9293 23.5214
665.5931 32.9994 43.1769 23.8237 32.9994 43.1769 23.8237
665.2361 32.4478 43.4233 24.1289 32.4478 43.4233 24.1289
664.8794 31.8946 43.6685 24.4368 31.8946 43.6685 24.4368
664.5230 31.3402 43.9123 24.7475 31.3402 43.9123 24.7475
664.1671 30.7848 44.1544 25.0608 30.7848 44.1544 25.0608
663.8116 30.2287 44.3947 25.3767 30.2287 44.3947 25.3767
663.4564 29.6720 44.6330 25.6950 29.6720 44.6330 25.6950
663.1016 29.1152 44.8691 26.0157 29.1152 44.8691 26.0157
662.7472 28.5584 45.1029 26.3387 28.5584 45.1029 26.3387
662.3932 28.0021 45.3341 26.6639 28.0021 45.3341 26.6639
662.0395 27.4464 45.5625 26.9911 27.4464 45.5625 26.9911
661.6862 26.8918 45.7879 27.3203 26.8918 45.7879 27.3203
661.3333 26.3385 46.0102 27.6514 26.3385 46.0102 27.6514
660.9808 25.7869 46.2290 27.9841 25.7869 46.2290 27.9841
660.6287 25.2373 46.4443 28.3184 25.2373 46.4443 28.3184
660.2769 24.6901 46.6557 28.6542 24.6901 46.6557 28.6542
659.9255 24.1457 46.8630 28.9913 24.1457 46.8630 28.9913
659.5745 23.6044 47.0661 29.3295 23.6044 47.0661 29.3295
659.2238 23.0666 47.2646 29.6687 23.0666 47.2646 29.6687
658.8735 22.5328 47.4585 30.0087 22.5328 47.4585 30.0087
658.5236 22.0032 47.6473 30.3494 22.0032 47.6473 30.3494
658.1741 21.4783 47.8310 30.6906 21.4783 47.8310 30.6906
657.8249 20.9586 48.0093 31.0321 20.9586 48.0093 31.0321
657.4761 20.4444 48.1819 31.3737 20.4444 48.1819 31.3737
657.1277 19.9361 48.3486 31.7153 19.9361 48.3486 31.7153
656.7797 19.4342 48.5092 32.0565 19.4342 48.5092 32.0565
656.4320 18.9392 48.6635 32.3974 18.9392 48.6635 32.3974
656.0847 18.4513 48.8112 32.7375 18.4513 48.8112 32.7375
655.7377 17.9712 48.9521 33.0768 17.9712 48.9521 33.0768
655.3911 17.4991 49.0860 33.4150 17.4991 49.0860 33.4150
655.0449 17.0356 49.2126 33.7518 17.0356 49.2126 33.7518
654.6990 16.5810 49.3318 34.0872 16.5810 49.3318 34.0872
654.3536 16.1359 49.4434 34.4208 16.1359 49.4434 34.4208
654.0084 15.7006 49.5470 34.7524 15.7006 49.5470 34.7524
653.6637 15.2756 49.6427 35.0818 15.2756 49.6427 35.0818
653.3193 14.8613 49.7300 35.4087 14.8613 49.7300 35.4087
652.9753 14.4580 49.8089 35.7330 14.4580 49.8089 35.7330
652.6316 14.0664 49.8792 36.0544 14.0664 49.8792 36.0544
652.2883 13.6866 49.9407 36.3727 13.6866 49.9407 36.3727
651.9453 13.3192 49.9933 36.6876 13.3192 49.9933 36.6876
651.6027 12.9645 50.0367 36.9989 12.9645 50.0367 36.9989
651.2605 12.6228 50.0708 37.3063 12.6228 50.0708 37.3063
650.9186 12.2947 50.0956 37.6097 12.2947 50.0956 37.6097
650.5771 11.9804 50.1109 37.9088 11.9804 50.1109 37.9088
650.2360 11.6802 50.1165 38.2033 11.6802 50.1165 38.2033
649.8952 11.3945 50.1124 38.4932 11.3945 50.1124 38.4932
649.5547 11.1235 50.0984 38.7780 11.1235 50.0984 38.7780
649.2147 10.8677 50.0746 39.0577 10.8677 50.0746 39.0577
648.8749 10.6272 50.0408 39.3320 10.6272 50.0408 39.3320
648.5356 10.4024 49.9969 39.6007 10.4024 49.9969 39.6007
648.1965 10.1934 49.9430 39.8636 10.1934 49.9430 39.8636
647.8579 10.0005 49.8790 40.1205 10.0005 49.8790 40.1205
647.5196  9.8239 49.8048 40.3712  9.8239 49.8048 40.3712
647.1816  9.6638 49.7206 40.6156  9.6638 49.7206 40.6156
646.8440  9.5203 49.6262 40.8535  9.5203 49.6262 40.8535
646.5068  9.3935 49.5218 41.0846  9.3935 49.5218 41.0846
646.1699  9.2837 49.4074 41.3090  9.2837 49.4074 41.3090
645.8333  9.1908 49.2829 41.5263  9.1908 49.2829 41.5263
645.4971  9.1150 49.1486 41.7365  9.1150 49.1486 41.7365
645.1613  9.0562 49.0044 41.9394  9.0562 49.0044 41.9394
644.8258  9.0146 48.8504 42.1350  9.0146 48.8504 42.1350
644.4906  8.9901 48.6868 42.3231  8.9901 48.6868 42.3231
644.1558  8.9827 48.5137 42.5036  8.9827 48.5137 42.5036
643.8214  8.9924 48.3312 42.6764  8.9924 48.3312 42.6764
643.4873  9.0190 48.1395 42.8415  9.0190 48.1395 42.8415
643.1535  9.0626 47.9387 42.9987  9.0626 47.9387 42.9987
642.8201  9.1229 47.7289 43.1481  9.1229 47.7289 43.1481
642.4870  9.1999 47.5104 43.2896  9.1999 47.5104 43.2896
642.1543  9.2934 47.2834 43.4232  9.2934 47.2834 43.4232
641.8219  9.4033 47.0480 43.5487  9.4033 47.0480 43.5487
641.4899  9.5293 46.8044 43.6663  9.5293 46.8044 43.6663
641.1582  9.6712 46.5529 43.7760  9.6712 46.5529 43.7760
640.8269  9.8287 46.2937 43.8776  9.8287 46.2937 43.8776
640.4959 10.0018 46.0269 43.9713 10.0018 46.0269 43.9713
640.1652 10.1899 45.7530 44.0571 10.1899 45.7530 44.0571
639.8349 10.3930 45.4720 44.1350 10.3930 45.4720 44.1350
639.5049 10.6107 45.1843 44.2050 10.6107 45.1843 44.2050
639.1753 10.8426 44.8901 44.2673 10.8426 44.8901 44.2673
638.8460 11.0885 44.5896 44.3219 11.0885 44.5896 44.3219
638.5170 11.3479 44.2832 44.3689 11.3479 44.2832 44.3689
638.1884 11.6206 43.9711 44.4083 11.6206 43.9711 44.4083
637.8601 11.9062 43.6535 44.4402 11.9062 43.6535 44.4402
637.5321 12.2044 43.3308 44.4648 12.2044 43.3308 44.4648
637.2045 12.5146 43.0032 44.4822 12.5146 43.0032 44.4822
636.8772 12.8366 42.6709 44.4925 12.8366 42.6709 44.4925
636.5503 13.1699 42.3343 44.4957 13.1699 42.3343 44.4957
636.2237 13.5142 41.9937 44.4921 13.5142 41.9937 44.4921
635.8974 13.8690 41.6492 44.4818 13.8690 41.6492 44.4818
635.5715 14.2340 41.3012 44.4648 14.2340 41.3012 44.4648
635.2459 14.6087 40.9499 44.4414 14.6087 40.9499 44.4414
634.9206 14.9926 40.5957 44.4117 14.9926 40.5957 44.4117
634.5957 15.3855 40.2387 44.3758 15.3855 40.2387 44.3758
634.2711 15.7868 39.8792 44.3339 15.7868 39.8792 44.3339
633.9468 16.1962 39.5175 44.2862 16.1962 39.5175 44.2862
633.6229 16.6132 39.1539 44.2329 16.6132 39.1539 44.2329
633.2993 17.0375 38.7885 44.1740 17.0375 38.7885 44.1740
632.9760 17.4686 38.4217 44.1097 17.4686 38.4217 44.1097
632.6531 17.9061 38.0536 44.0403 17.9061 38.0536 44.0403
632.3304 18.3496 37.6845 43.9659 18.3496 37.6845 43.9659
632.0082 18.7987 37.3147 43.8866 18.7987 37.3147 43.8866
631.6862 19.2531 36.9443 43.8026 19.2531 36.9443 43.8026
631.3646 19.7123 36.5735 43.7142 19.7123 36.5735 43.7142
631.0433 20.1760 36.2026 43.6214 20.1760 36.2026 43.6214
630.7223 20.6437 35.8318 43.5245 20.6437 35.8318 43.5245
630.4016 21.1152 35.4612 43.4236 21.1152 35.4612 43.4236
630.0813 21.5900 35.0911 43.3188 21.5900 35.0911 43.3188
629.7613 22.0679 34.7217 43.2104 22.0679 34.7217 43.2104
629.4416 22.5485 34.3530 43.0985 22.5485 34.3530 43.0985
629.1223 23.0313 33.9854 42.9833 23.0313 33.9854 42.9833
628.8032 23.5163 33.6188 42.8649 23.5163 33.6188 42.8649
628.4845 24.0029 33.2536 42.7435 24.0029 33.2536 42.7435
628.1662 24.4909 32.8899 42.6193 24.4909 32.8899 42.6193
627.8481 24.9800 32.5277 42.4923 24.9800 32.5277 42.4923
627.5304 25.4699 32.1673 42.3628 25.4699 32.1673 42.3628
627.2129 25.9604 31.8087 42.2310 25.9604 31.8087 42.2310
626.8959 26.4511 31.4521 42.0968 26.4511 31.4521 42.0968
626.5791 26.9418 31.0976 41.9606 26.9418 31.0976 41.9606
626.2626 27.4322 30.7453 41.8224 27.4322 30.7453 41.8224
625.9465 27.9222 30.3954 41.6824 27.9222 30.3954 41.6824
625.6307 28.4114 30.0479 41.5407 28.4114 30.0479 41.5407
625.3152 28.8997 29.7028 41.3974 28.8997 29.7028 41.3974
625.0000 29.3868 29.3604 41.2527 29.3868 29.3604 41.2527
624.6851 29.8726 29.0207 41.1067 29.8726 29.0207 41.1067
624.3706 30.3568 28.6837 40.9595 30.3568 28.6837 40.9595
624.0564 30.8392 28.3495 40.8113 30.8392 28.3495 40.8113
623.7425 31.3197 28.0182 40.6621 31.3197 28.0182 40.6621
623.4289 31.7981 27.6899 40.5120 31.7981 27.6899 40.5120
623.1156 32.2742 27.3646 40.3612 32.2742 27.3646 40.3612
622.8026 32.7479 27.0423 40.2097 32.7479 27.0423 40.2097
622.4900 33.2190 26.7232 40.0578 33.2190 26.7232 40.0578
622.1776 33.6875 26.4072 39.9054 33.6875 26.4072 39.9054
621.8656 34.1530 26.0944 39.7526 34.1530 26.0944 39.7526
621.5539 34.6156 25.7848 39.5996 34.6156 25.7848 39.5996
621.2425 35.0752 25.4784 39.4464 35.0752 25.4784 39.4464
620.9314 35.5315 25.1753 39.2932 35.5315 25.1753 39.2932
620.6206 35.9845 24.8756 39.1399 35.9845 24.8756 39.1399
620.3102 36.4342 24.5791 38.9867 36.4342 24.5791 38.9867
620.0000 36.8803 24.2860 38.8337 36.8803 24.2860 38.8337
619.6902 37.3229 23.9962 38.6809 37.3229 23.9962 38.6809
619.3806 37.7618 23.7098 38.5284 37.7618 23.7098 38.5284
619.0714 38.1970 23.4267 38.3763 38.1970 23.4267 38.3763
618.7625 38.6285 23.1470 38.2245 38.6285 23.1470 38.2245
618.4539 39.0561 22.8706 38.0733 39.0561 22.8706 38.0733
618.1456 39.4797 22.5977 37.9226 39.4797 22.5977 37.9226
617.8376 39.8994 22.3280 37.7725 39.8994 22.3280 37.7725
617.5299 40.3151 22.0618 37.6231 40.3151 22.0618 37.6231
617.2225 40.7268 21.7989 37.4743 40.7268 21.7989 37.4743
616.9154 41.1344 21.5393 37.3263 41.1344 21.5393 37.3263
616.6087 41.5378 21.2830 37.1792 41.5378 21.2830 37.1792
616.3022 41.9371 21.0301 37.0328 41.9371 21.0301 37.0328
615.9960 42.3322 20.7804 36.8873 42.3322 20.7804 36.8873
615.6902 42.7232 20.5340 36.7428 42.7232 20.5340 36.7428
615.3846 43.1099 20.2909 36.5992 43.1099 20.2909 36.5992
615.0794 43.4923 20.0511 36.4566 43.4923 20.0511 36.4566
614.7744 43.8706 19.8144 36.3150 43.8706 19.8144 36.3150
614.4698 44.2445 19.5810 36.1745 44.2445 19.5810 36.1745
614.1654 44.6142 19.3507 36.0351 44.6142 19.3507 36.0351
613.8614 44.9796 19.1235 35.8968 44.9796 19.1235 35.8968
613.5576 45.3408 18.8995 35.7597 45.3408 18.8995 35.7597
613.2542 45.6977 18.6786 35.6237 45.6977 18.6786 35.6237
612.9511 46.0503 18.4608 35.4889 46.0503 18.4608 35.4889
612.6482 46.3987 18.2460 35.3553 46.3987 18.2460 35.3553
612.3457 46.7428 18.0342 35.2230 46.7428 18.0342 35.2230
612.0434 47.0826 17.8254 35.0919 47.0826 17.8254 35.0919
611.7415 47.4183 17.6196 34.9621 47.4183 17.6196 34.9621
611.4398 47.7497 17.4167 34.8336 47.7497 17.4167 34.8336
611.1385 48.0769 17.2167 34.7064 48.0769 17.2167 34.7064
610.8374 48.3999 17.0196 34.5806 48.3999 17.0196 34.5806
610.5367 48.7187 16.8253 34.4560 48.7187 16.8253 34.4560
610.2362 49.0334 16.6338 34.3328 49.0334 16.6338 34.3328
609.9361 49.3440 16.4450 34.2110 49.3440 16.4450 34.2110
609.6362 49.6504 16.2590 34.0906 49.6504 16.2590 34.0906
609.3366 49.9527 16.0758 33.9715 49.9527 16.0758 33.9715
609.0373 50.2510 15.8952 33.8538 50.2510 15.8952 33.8538
608.7383 50.5453 15.7172 33.7375 50.5453 15.7172 33.7375
608.4396 50.8355 15.5419 33.6227 50.8355 15.5419 33.6227
608.1412 51.1217 15.3691 33.5092 51.1217 15.3691 33.5092
607.8431 51.4040 15.1989 33.3972 51.4040 15.1989 33.3972
607.5453 51.6823 15.0312 33.2866 51.6823 15.0312 33.2866
607.2478 51.9567 14.8660 33.1774 51.9567 14.8660 33.1774
606.9506 52.2272 14.7032 33.0696 52.2272 14.7032 33.0696
606.6536 52.4938 14.5428 32.9633 52.4938 14.5428 32.9633
606.3570 52.7567 14.3849 32.8584 52.7567 14.3849 32.8584
606.0606 53.0157 14.2293 32.7550 53.0157 14.2293 32.7550
605.7645 53.2710 14.0760 32.6530 53.2710 14.0760 32.6530
605.4688 53.5225 13.9250 32.5525 53.5225 13.9250 32.5525
605.1733 53.7703 13.7763 32.4534 53.7703 13.7763 32.4534
604.8780 54.0144 13.6298 32.3558 54.0144 13.6298 32.3558
604.5831 54.2549 13.4855 32.2596 54.2549 13.4855 32.2596
604.2885 54.4917 13.3433 32.1649 54.4917 13.3433 32.1649
603.9942 54.7250 13.2033 32.0717 54.7250 13.2033 32.0717
603.7001 54.9547 13.0654 31.9798 54.9547 13.0654 31.9798
603.4063 55.1809 12.9296 31.8895 55.1809 12.9296 31.8895
603.1128 55.4036 12.7959 31.8006 55.4036 12.7959 31.8006
602.8196 55.6228 12.6641 31.7131 55.6228 12.6641 31.7131
602.5267 55.8385 12.5344 31.6271 55.8385 12.5344 31.6271
602.2341 56.0509 12.4066 31.5426 56.0509 12.4066 31.5426
601.9417 56.2598 12.2807 31.4595 56.2598 12.2807 31.4595
601.6497 56.4654 12.1567 31.3778 56.4654 12.1567 31.3778
601.3579 56.6677 12.0346 31.2977 56.6677 12.0346 31.2977
601.0664 56.8667 11.9144 31.2189 56.8667 11.9144 31.2189
600.7752 57.0624 11.7960 31.1416 57.0624 11.7960 31.1416
600.4843 57.2549 11.6793 31.0657 57.2549 11.6793 31.0657
600.1936 57.4442 11.5645 30.9913 57.4442 11.5645 30.9913
599.9032 57.6303 11.4513 30.9184 57.6303 11.4513 30.9184
599.6132 57.8132 11.3399 30.8468 57.8132 11.3399 30.8468
599.3233 57.9930 11.2302 30.7768 57.9930 11.2302 30.7768
599.0338 58.1697 11.1221 30.7081 58.1697 11.1221 30.7081
598.7446 58.3434 11.0157 30.6409 58.3434 11.0157 30.6409
598.4556 58.5140 10.9109 30.5752 58.5140 10.9109 30.5752
598.1669 58.6815 10.8076 30.5108 58.6815 10.8076 30.5108
597.8785 58.8461 10.7060 30.4479 58.8461 10.7060 30.4479
597.5904 59.0077 10.6058 30.3865 59.0077 10.6058 30.3865
597.3025 59.1663 10.5072 30.3265 59.1663 10.5072 30.3265
597.0149 59.3220 10.4101 30.2679 59.3220 10.4101 30.2679
596.7276 59.4749 10.3144 30.2107 59.4749 10.3144 30.2107
596.4406 59.6248 10.2202 30.1550 59.6248 10.2202 30.1550
596.1538 59.7719 10.1274 30.1007 59.7719 10.1274 30.1007
595.8674 59.9161 10.0360 30.0479 59.9161 10.0360 30.0479
595.5812 60.0575  9.9460 29.9965 60.0575  9.9460 29.9965
595.2952 60.1962  9.8573 29.9465 60.1962  9.8573 29.9465
595.0096 60.3321  9.7699 29.8980 60.3321  9.7699 29.8980
594.7242 60.4652  9.6839 29.8509 60.4652  9.6839 29.8509
594.4391 60.5956  9.5992 29.8053 60.5956  9.5992 29.8053
594.1543 60.7232  9.5157 29.7610 60.7232  9.5157 29.7610
593.8697 60.8482  9.4335 29.7183 60.8482  9.4335 29.7183
593.5854 60.9705  9.3525 29.6770 60.9705  9.3525 29.6770
593.3014 61.0902  9.2727 29.6371 61.0902  9.2727 29.6371
593.0177 61.2072  9.1941 29.5987 61.2072  9.1941 29.5987
592.7342 61.3216  9.1167 29.5617 61.3216  9.1167 29.5617
592.4510 61.4334  9.0404 29.5262 61.4334  9.0404 29.5262
592.1681 61.5426  8.9652 29.4921 61.5426  8.9652 29.4921
591.8854 61.6493  8.8912 29.4595 61.6493  8.8912 29.4595
591.6031 61.7533  8.8182 29.4284 61.7533  8.8182 29.4284
591.3209 61.8549  8.7464 29.3988 61.8549  8.7464 29.3988
591.0391 61.9539  8.6755 29.3706 61.9539  8.6755 29.3706
590.7575 62.0504  8.6058 29.3439 62.0504  8.6058 29.3439
590.4762 62.1443  8.5370 29.3187 62.1443  8.5370 29.3187
590.1951 62.2358  8.4692 29.2949 62.2358  8.4692 29.2949
589.9144 62.3249  8.4024 29.2727 62.3249  8.4024 29.2727
589.6339 62.4114  8.3366 29.2520 62.4114  8.3366 29.2520
589.3536 62.4955  8.2718 29.2327 62.4955  8.2718 29.2327
589.0736 62.5772  8.2078 29.2150 62.5772  8.2078 29.2150
588.7939 62.6564  8.1448 29.1988 62.6564  8.1448 29.1988
588.5145 62.7332  8.0827 29.1841 62.7332  8.0827 29.1841
588.2353 62.8076  8.0214 29.1710 62.8076  8.0214 29.1710
587.9564 62.8796  7.9610 29.1594 62.8796  7.9610 29.1594
587.6777 62.9492  7.9015 29.1493 62.9492  7.9015 29.1493
587.3993 63.0164  7.8428 29.1408 63.0164  7.8428 29.1408
587.1212 63.0812  7.7849 29.1339 63.0812  7.7849 29.1339
586.8434 63.1437  7.7278 29.1285 63.1437  7.7278 29.1285
586.5658 63.2038  7.6715 29.1247 63.2038  7.6715 29.1247
586.2884 63.2616  7.6160 29.1224 63.2616  7.6160 29.1224
586.0113 63.3170  7.5612 29.1218 63.3170  7.5612 29.1218
585.7345 63.3701  7.5072 29.1228 63.3701  7.5072 29.1228
585.4580 63.4208  7.4538 29.1253 63.4208  7.4538 29.1253
585.1817 63.4692  7.4012 29.1295 63.4692  7.4012 29.1295
584.9057 63.5153  7.3493 29.1353 63.5153  7.3493 29.1353
584.6299 63.5591  7.2981 29.1428 63.5591  7.2981 29.1428
584.3544 63.6006  7.2475 29.1519 63.6006  7.2475 29.1519
584.0791 63.6398  7.1976 29.1626 63.6398  7.1976 29.1626
583.8041 63.6767  7.1483 29.1751 63.6767  7.1483 29.1751
583.5294 63.7113  7.0996 29.1891 63.7113  7.0996 29.1891
583.2549 63.7436  7.0515 29.2049 63.7436  7.0515 29.2049
582.9807 63.7736  7.0040 29.2223 63.7736  7.0040 29.2223
582.7068 63.8014  6.9571 29.2415 63.8014  6.9571 29.2415
582.4331 63.8269  6.9108 29.2623 63.8269  6.9108 29.2623
582.1596 63.8501  6.8650 29.2849 63.8501  6.8650 29.2849
581.8864 63.8711  6.8198 29.3091 63.8711  6.8198 29.3091
581.6135 63.8898  6.7750 29.3351 63.8898  6.7750 29.3351
581.3408 63.9063  6.7308 29.3629 63.9063  6.7308 29.3629
581.0684 63.9206  6.6871 29.3923 63.9206  6.6871 29.3923
580.7963 63.9326  6.6439 29.4235 63.9326  6.6439 29.4235
580.5243 63.9424  6.6011 29.4565 63.9424  6.6011 29.4565
580.2527 63.9499  6.5588 29.4913 63.9499  6.5588 29.4913
579.9813 63.9553  6.5170 29.5278 63.9553  6.5170 29.5278
579.7101 63.9584  6.4756 29.5660 63.9584  6.4756 29.5660
579.4393 63.9594  6.4346 29.6061 63.9594  6.4346 29.6061
579.1686 63.9581  6.3940 29.6479 63.9581  6.3940 29.6479
578.8982 63.9547  6.3538 29.6915 63.9547  6.3538 29.6915
578.6281 63.9491  6.3140 29.7369 63.9491  6.3140 29.7369
578.3582 63.9414  6.2746 29.7841 63.9414  6.2746 29.7841
578.0886 63.9314  6.2355 29.8330 63.9314  6.2355 29.8330
577.8192 63.9194  6.1969 29.8838 63.9194  6.1969 29.8838
577.5501 63.9052  6.1585 29.9363 63.9052  6.1585 29.9363
577.2812 63.8889  6.1205 29.9906 63.8889  6.1205 29.9906
577.0126 63.8705  6.0828 30.0467 63.8705  6.0828 30.0467
576.7442 63.8500  6.0455 30.1046 63.8500  6.0455 30.1046
576.4761 63.8274  6.0084 30.1642 63.8274  6.0084 30.1642
576.2082 63.8027  5.9716 30.2256 63.8027  5.9716 30.2256
575.9405 63.7760  5.9352 30.2888 63.7760  5.9352 30.2888
575.6732 63.7473  5.8990 30.3538 63.7473  5.8990 30.3538
575.4060 63.7165  5.8631 30.4204 63.7165  5.8631 30.4204
575.1391 63.6837  5.8274 30.4888 63.6837  5.8274 30.4888
574.8725 63.6490  5.7920 30.5590 63.6490  5.7920 30.5590
574.6061 63.6123  5.7569 30.6308 63.6123  5.7569 30.6308
574.3400 63.5737  5.7220 30.7044 63.5737  5.7220 30.7044
574.0741 63.5331  5.6873 30.7796 63.5331  5.6873 30.7796
573.8084 63.4906  5.6529 30.8565 63.4906  5.6529 30.8565
573.5430 63.4463  5.6187 30.9350 63.4463  5.6187 30.9350
573.2779 63.4001  5.5848 31.0152 63.4001  5.5848 31.0152
573.0129 63.3521  5.5510 31.0969 63.3521  5.5510 31.0969
572.7483 63.3022  5.5175 31.1803 63.3022  5.5175 31.1803
572.4838 63.2506  5.4841 31.2652 63.2506  5.4841 31.2652
572.2197 63.1973  5.4510 31.3517 63.1973  5.4510 31.3517
571.9557 63.1422  5.4181 31.4397 63.1422  5.4181 31.4397
571.6920 63.0854  5.3854 31.5292 63.0854  5.3854 31.5292
571.4286 63.0270  5.3529 31.6201 63.0270  5.3529 31.6201
