% Model:              fp_sheets _with_NP_V5-ch-fgk17.mph
% Version:            COMSOL 5.3.0.316
% Date:               Jun 18 2021, 21:19
% Table:              L=1000 hf=200 Ag first  - Global Evaluation 12 (Rs, Ts)
% lambda0 (nm)                                    Rs (1)                                            Ts (1)
300                                               25.95393185144788                                 1.01195558796509
304                                               25.36675546376897                                 1.845383877061867
307.99999999999994                                22.177213381570716                                2.8804005529470054
312                                               19.32367163537337                                 3.770278262319428
316                                               20.779588088753417                                4.448455636221086
319.99999999999994                                26.215175099328363                                5.114457332445607
324                                               32.99887648189357                                 5.958288290271441
328                                               38.982309484871514                                7.052567564848466
331.99999999999994                                43.38219355730723                                 8.316328000229952
336                                               46.57880976612795                                 9.546129664303434
340                                               49.25469078143595                                 10.583115562184618
343.99999999999994                                51.634579984813556                                11.436486701335886
348                                               53.64352558048729                                 12.156393641826405
352                                               55.52251146132726                                 12.6132176824299
355.99999999999994                                58.007885620801105                                12.48780526756608
360                                               61.69657042825825                                 11.593986448502964
364                                               66.28405852042569                                 10.184541220575264
367.99999999999994                                70.86937735737465                                 8.74214465204555
372                                               74.75617630458663                                 7.603232490497807
376                                               77.6792878961694                                  6.88815734764053
379.99999999999994                                79.60791770604175                                 6.612780906469882
384                                               80.55941002618788                                 6.775262275711593
388                                               80.55619179220292                                 7.361850125486244
391.99999999999994                                79.79132313960916                                 8.237124924294855
395.99999999999994                                79.01743379181816                                 8.932437861935513
400                                               79.41905194694326                                 8.796500162845298
403.99999999999994                                81.16197546442439                                 7.860115639491002
407.99999999999994                                83.0918208790435                                  6.867790593847914
412                                               84.1777451766678                                  6.385575058555162
415.99999999999994                                83.84726642628652                                 6.659370716674757
419.99999999999994                                81.7265403154887                                  7.7521361727488625
424                                               79.61317138462071                                 8.48182325669879
427.99999999999994                                83.48761074205872                                 6.005640913018593
431.99999999999994                                89.51800398037715                                 2.9297770171429645
436                                               92.92496317437178                                 1.4160956913324625
439.99999999999994                                94.61745483275087                                 0.7722986792245458
443.99999999999994                                95.54562689254834                                 0.47992473942898234
448                                               96.11820537353479                                 0.33623108173299915
451.99999999999994                                96.50324701347662                                 0.2634809728250767
455.99999999999994                                96.77091796354954                                 0.23083083281120145
460                                               96.94184363405928                                 0.22829925255427416
463.99999999999994                                96.98698131872361                                 0.2617405001980088
467.99999999999994                                96.74213953730865                                 0.3700404698088116
472                                               95.25310288649148                                 0.7599388584284676
475.99999999999994                                77.7224417959918                                  4.208218629588084
480                                               76.62450578720909                                 3.010213554049466
484                                               94.20707460178406                                 0.3704276347825964
487.99999999999994                                96.40702164203914                                 0.11674237867172728
491.99999999999994                                97.14359203250196                                 0.052289221496964876
495.99999999999994                                97.51236863382705                                 0.02829381218877392
500                                               97.74194790945423                                 0.01731181358553611
504                                               97.90508129492352                                 0.011585222149873337
508                                               98.03129004664713                                 0.008320373021351121
511.99999999999994                                98.1346642835862                                  0.006339026050388125
516                                               98.22277984712495                                 0.005085921486015402
519.9999999999999                                 98.30011054810493                                 0.004277821012147806
523.9999999999999                                 98.36951235410208                                 0.0037627838120893025
528                                               98.43293291220385                                 0.00345864181017813
532                                               98.49176961155244                                 0.0033252323076722783
536                                               98.5470377205943                                  0.0033536176374940213
540                                               98.59938307738315                                 0.003567450778535928
543.9999999999999                                 98.6488363423906                                  0.004040415373040488
547.9999999999999                                 98.69383342113609                                 0.00495057713537422
552                                               98.72745846936304                                 0.006752811575979857
556                                               98.7199180591962                                  0.010856833482870464
560                                               98.4968209212355                                  0.023629014052928863
564                                               95.57092345001216                                 0.11618718673149214
567.9999999999999                                 73.01089034424855                                 0.4960019967097797
571.9999999999999                                 96.33851647817373                                 0.02925334222685981
576                                               97.75375256526819                                 0.008572791719535901
580                                               98.17689929623394                                 0.003844680258562303
584                                               98.37655451624599                                 0.002111336191081835
588                                               98.49524379903181                                 0.001308876737424123
591.9999999999999                                 98.57612016041635                                 8.810365946286872E-4
595.9999999999999                                 98.63637860662749                                 6.301392601361456E-4
600                                               98.68413401413441                                 4.725488890983289E-4
604                                               98.72369619805171                                 3.683177587676386E-4
608                                               98.75756493513333                                 2.9657741298005306E-4
612                                               98.78729385089791                                 2.4564852597643195E-4
615.9999999999999                                 98.8139046308246                                  2.0862882013726792E-4
619.9999999999999                                 98.83810217618397                                 1.8125757766483235E-4
624                                               98.86039389408123                                 1.6081225720328065E-4
628                                               98.88115958390958                                 1.4550736712315836E-4
632                                               98.90069442687152                                 1.3415281027224645E-4
636                                               98.91923667338301                                 1.259535546178126E-4
639.9999999999999                                 98.9369863326644                                  1.203903919130551E-4
643.9999999999999                                 98.95411846453266                                 1.1715014596172085E-4
648                                               98.97079322857338                                 1.1608885823628842E-4
652                                               98.9871640328406                                  1.1722047658875889E-4
656                                               99.0033846178377                                  1.2073018753986152E-4
660                                               99.01961548603325                                 1.2701846621312977E-4
663.9999999999999                                 99.03602946879684                                 1.3679253638492652E-4
667.9999999999999                                 99.05281482672346                                 1.5124154417604245E-4
672                                               99.07017049327709                                 1.723776094059225E-4
676                                               99.0882769053095                                  2.0373125540787144E-4
680                                               99.10719013943994                                 2.5188565821329363E-4
684                                               99.12648012630065                                 3.302341595636135E-4
687.9999999999999                                 99.14391087090016                                 4.69595414387836E-4
691.9999999999999                                 99.14979278101379                                 7.549728837067981E-4
696                                               99.09458338621971                                 0.0015006280000924366
700                                               98.5517011706438                                  0.004775349289506793
704                                               66.16608556090172                                 0.12390295452946731
708                                               95.17793675284435                                 0.008653933228955649
711.9999999999999                                 97.94573359497389                                 0.0017169153325677802
715.9999999999999                                 98.46994114367315                                 6.870873285964022E-4
720                                               98.674879595041                                   3.602210525085044E-4
724                                               98.78258748862004                                 2.1835269784378395E-4
728                                               98.84927171958434                                 1.4504230341615744E-4
732                                               98.89510504855421                                 1.0266467077213431E-4
735.9999999999999                                 98.92897067836046                                 7.616925014076735E-5
739.9999999999999                                 98.9553503401303                                  5.8613175369644624E-5
744                                               98.97673681972313                                 4.644753655642377E-5
748                                               98.99462257591105                                 3.771173783496815E-5
752                                               99.00995425519888                                 3.125454961703364E-5
756                                               99.0233609466755                                  2.63659021148021E-5
759.9999999999999                                 99.03527713532281                                 2.2589702470533176E-5
763.9999999999999                                 99.04601282458982                                 1.962285600456096E-5
768                                               99.05579547318327                                 1.7258031628289743E-5
772                                               99.06479610281251                                 1.534983506223541E-5
776                                               99.07314612137267                                 1.379408626033876E-5
780                                               99.08094849313048                                 1.2514723542276903E-5
783.9999999999999                                 99.08828535388784                                 1.1455299336555385E-5
787.9999999999999                                 99.09522332629724                                 1.0573323948101226E-5
791.9999999999999                                 99.1018173100574                                  9.83642321326564E-6
796                                               99.10811323831324                                 9.219679280916922E-6
800                                               99.11415011990098                                 8.703759984219803E-6
